名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
太公岛度假村,辽宁,沈阳,辽中区,024,82150066,辽中区其他,潘乌公路小明星双语幼儿园西北侧约170米,景点,景点/周边游,123.012559,41.700269
枫露公园,辽宁,沈阳,沈阳,024,,大东广场,津桥街道联合路,景点,公园/广场,123.466926,41.819817
南运河带状公园,辽宁,沈阳,沈阳,024,22821999,彩电塔,风雨坛街道西滨河路28号,景点,公园/广场,123.43158,41.782394
康乐公园,辽宁,沈阳,沈阳,024,,铁西广场,安工街2号（铁西广场地铁站C口步行330米）,景点,公园/广场,123.372644,41.791524
砂山公园,辽宁,沈阳,沈阳,024,23371426,砂山,南京南街182号（隆轩御宫）,景点,公园/广场,123.389285,41.770464
金山公园,辽宁,沈阳,沈阳,024,,苏家屯客运站,桂花街,景点,公园/广场,123.333762,41.676944
龙泉山森林公园,辽宁,沈阳,沈阳,024,,浑南区,沈祝线旁,景点,森林公园,123.712665,41.678112
烈士塔公园,辽宁,沈阳,辽中区,024,,北一路,东环街267号,景点,公园/广场,122.74271,41.516139
怒江公园,辽宁,沈阳,沈阳,024,62610889,怒江北街,南十二西路1号,景点,公园/广场,123.392038,41.840389
苏家屯劳动公园,辽宁,沈阳,沈阳,024,89814247,苏家屯区政府,青松路,景点,公园/广场,123.348361,41.669937
黄海公园,辽宁,沈阳,沈阳,024,25301020,于洪广场,"洪湖南街（渤海路与洪湖南街交汇处,世代龙泽湾附近）",景点,公园/广场,123.312159,41.788004
碧塘公园,辽宁,沈阳,沈阳,024,,北行/辽大,长江街15号,景点,公园/广场,123.415548,41.820359
带状公园,辽宁,沈阳,辽中区,024,,辽中区其他,北环路与商业街交汇处,景点,公园/广场,122.736924,41.519085
沈阳国际建材展示馆,辽宁,沈阳,沈阳,024,,东中街,小河沿路城建东逸花园,景点,展览馆,123.482626,41.790176
沈阳誉湾旅行社,辽宁,沈阳,沈阳,024,62811203,南市/马路湾,十三纬路19号冶金大厦1105室,景点,旅行社,123.416925,41.783304
绿城旅行社,辽宁,沈阳,沈阳,024,62634909,铁西广场,建设东路57号爱都国际912室,景点,旅行社,123.377364,41.791799
友好旅行社,辽宁,沈阳,沈阳,024,22871919,太原街,民族南街66号温州城A5（近交通银行）,景点,旅行社,123.396231,41.791274
汇点国际旅行社,辽宁,沈阳,沈阳,024,,南市/马路湾,十一纬路82号皇城酒店公寓（近北五经街）,景点,旅行社,123.421455,41.790059
枫林旅行社,辽宁,沈阳,沈阳,024,62579045,奉天街沿线,奉天北街346号格林自由成A1701室,景点,旅行社,123.442026,41.808276
百信达旅行社有限公司,辽宁,沈阳,沈阳,024,88619693,中街/故宫,朝阳街238号科隆酒店2楼,景点,旅行社,123.459921,41.794495
国奥旅行社,辽宁,沈阳,沈阳,024,,苏家屯区政府,迎春街135号9门,景点,旅行社,123.342666,41.659196
康辉国际旅行社,辽宁,沈阳,沈阳,024,31670117,北行/辽大,黄河南大街68号3门,景点,旅行社,123.419739,41.832579
旅游集散中心,辽宁,沈阳,沈阳,024,25874777,铁西广场,建设东路33号,景点,旅行社,123.380535,41.789616
沈阳东方旅行社,辽宁,沈阳,沈阳,024,84825266,长青街,文化东路52号,景点,旅行社,123.471742,41.769191
金运之旅,辽宁,沈阳,沈阳,024,136****3961,南市/马路湾,和平南大街39号嘉环大厦,景点,旅行社,123.408755,41.783645
国际商务旅行社,辽宁,沈阳,沈阳,024,,北站/市府,北京街21号许兄弟大厦817室,景点,旅行社,123.43137,41.81002
美好时光旅行社,辽宁,沈阳,沈阳,024,23240651,太原街,中华路121号SOHO新天地1917室,景点,旅行社,123.410016,41.787726
中国青年旅行社,辽宁,沈阳,沈阳,024,130****9506,中街/故宫,中街路115号兴隆大家庭内（近沈阳故宫中心庙）,景点,旅行社,123.45565,41.79982
中国旅行社,辽宁,沈阳,沈阳,024,22844133;159****0123,西塔/北市场,南京北街109号和泰运恒国际大厦A座1305室,景点,旅行社,123.412339,41.798579
中国旅行社,辽宁,沈阳,沈阳,024,86852694,南市/马路湾,和平北大街94号星光大厦11层1101室,景点,旅行社,123.414836,41.792974
神州旅行社,辽宁,沈阳,沈阳,024,158****5858,北行/辽大,岐山中路1号东机大厦903室,景点,旅行社,123.427565,41.823325
长白山旅行社,辽宁,沈阳,沈阳,024,83959868,南湖公园/三好街,南湖街道三好街136号新世界丰盛商务大厦11楼,景点,旅行社,123.423104,41.758204
铁道国际旅行社,辽宁,沈阳,沈阳,024,23929923,西塔/北市场,哈尔滨路65号,景点,旅行社,123.424105,41.811585
