名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
天主教堂,新疆,乌鲁木齐,乌鲁木齐,0901,3889111,中山路,和平南路98号,景点,宗教,87.62471,43.78933
文庙,新疆,乌鲁木齐,乌鲁木齐,0901,8881439,东风路,前进路231号,景点,宗教,87.629433,43.802399
新疆大学民街民俗博物馆,新疆,乌鲁木齐,乌鲁木齐,0901,,文化路,龙泉街349号,景点,博物馆,87.617493,43.785629
延安公园,新疆,乌鲁木齐,乌鲁木齐,0901,2712719,延安路,延安路358号,景点,公园/广场,87.623245,43.769619
巴里坤寺,新疆,乌鲁木齐,乌鲁木齐,0901,3989888,国际大巴扎,和平南路428号,景点,宗教,87.619728,43.781567
白大寺,新疆,乌鲁木齐,乌鲁木齐,0901,5833769,新疆民俗街,解放南路441号,景点,宗教,87.618782,43.783241
二道桥清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,8555480,新疆大学,和平南路505号,景点,宗教,87.61879,43.779778
乌鲁木齐市博物馆,新疆,乌鲁木齐,乌鲁木齐,0901,6193619,南湖路,凤起街111号文化中心,景点,博物馆,87.612946,43.822025
乌鲁木齐美术馆,新疆,乌鲁木齐,乌鲁木齐,0901,7655777,南湖路,南湖南路180号,景点,美术馆,87.614037,43.823383
永登寺,新疆,乌鲁木齐,乌鲁木齐,0901,8870488,文化路,和平南路207号,景点,宗教,87.622917,43.787418
南公园,新疆,乌鲁木齐,乌鲁木齐,0901,8555032,新疆大学,新华南路1689号,景点,公园/广场,87.606651,43.766567
洋行清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,6266808,新疆大学,胜利路143号,景点,宗教,87.615257,43.776051
石化公园,新疆,乌鲁木齐,乌鲁木齐,0901,2052600,米东区,大庆路和中盛街交口旁,景点,公园/广场,87.701202,43.956379
新疆古生态园汗血马基地,新疆,乌鲁木齐,乌鲁木齐,0901,3819369;7652892,小西沟,昆明路158号野马国际大厦停车场2号观光电梯4楼新疆古生态园,景点,自然保护区,87.576739,43.854079
米东区人民公园,新疆,乌鲁木齐,乌鲁木齐,0901,,米东区中心城区,古牧地西路353号,景点,城市公园,87.642899,43.968182
雪隐山居,新疆,乌鲁木齐,乌鲁木齐县,0901,138****9555,乌鲁木齐县其他,水西沟方家庄197号农家乐,景点,更多景点/周边游,87.50148,43.489311
和阗街清真大寺,新疆,乌鲁木齐,乌鲁木齐,0901,3866555,奇台路,和田一街15号,景点,宗教,87.604202,43.787922
炉院街清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,8347777,仓房沟,炉院东街29号,景点,宗教,87.595291,43.77562
南梁坡清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,2012177,西北路,南昌路93号,景点,宗教,87.583191,43.807812
沙依布拉克寺,新疆,乌鲁木齐,乌鲁木齐,0901,6550000,奇台路,黄河路231号,景点,宗教,87.600418,43.786697
新疆科技馆,新疆,乌鲁木齐,乌鲁木齐,0901,6386167,阿勒泰路,新医路686号,景点,科技馆,87.577744,43.834049
八户梁街清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,7997897,延安路,八户梁街159号,景点,宗教,87.621597,43.772812
天彩中国彩棉科技园,新疆,乌鲁木齐,乌鲁木齐,0901,3973612,新市区,乌昌路2538号,景点,博物馆,87.432419,43.934616
黑山头寺,新疆,乌鲁木齐,乌鲁木齐,0901,8825468,阿勒泰路,阿勒泰路1333号,景点,宗教,87.55249,43.859039
鲤鱼山清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,小西沟,府友巷14号,景点,宗教,87.577682,43.845055
陕西老坊寺,新疆,乌鲁木齐,乌鲁木齐,0901,8189190,文化路,新市路44号,景点,宗教,87.616783,43.786961
东坊大寺,新疆,乌鲁木齐,乌鲁木齐,0901,8131080,文化路,新市路181号,景点,宗教,87.621582,43.787434
喀什路独好游园,新疆,乌鲁木齐,乌鲁木齐,0901,2036777,粮校,喀什东路266号,景点,更多景点/周边游,87.595406,43.903175
