名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
周村生态园,江苏,南京,南京,025,,江宁区,郑和文化园盛家路内,景点,动植物园,118.73171,31.91072
中国国旅国际旅行社公司,江苏,南京,南京,025,83538578,新城市/虹桥中心,中山北路2021号,景点,旅行社,118.764716,32.07608
百事通国际旅行社公司,江苏,南京,南京,025,86151587,江宁区,秦城街与明清街交叉口西20米,景点,旅行社,118.721425,31.630134
中国旅行社公司,江苏,南京,南京,025,83235331,三牌楼,三牌楼大街199号车站旁边,景点,旅行社,118.763016,32.080856
冶山国家矿山公园,江苏,南京,南京,025,57570310,六合区,冶竹线（金牛湖风景区西北）,景点,文化公园,118.962982,32.506119
百事通国际旅行社,江苏,南京,南京,025,180****0192,秦虹村/中华门,大明西路41号,景点,旅行社,118.803856,31.999195
长青国旅,江苏,南京,南京,025,,大桥南路,大桥南路24-1号,景点,旅行社,118.755201,32.090986
德高国旅,江苏,南京,南京,025,,珠江路沿线,双龙巷5号双龙大厦B座208室,景点,旅行社,118.78524,32.056461
华特国际旅行社,江苏,南京,南京,025,83733181,草场门/龙江,石头城路118号,景点,旅行社,118.749826,32.065046
康辉旅游,江苏,南京,南京,025,151****6553,升州路/集庆路,集庆路69号,景点,旅行社,118.776977,32.01838
中国旅行社,江苏,南京,南京,025,,三牌楼,中山北路255号二楼203室,景点,旅行社,118.76474,32.076015
中国旅行社,江苏,南京,南京,025,159****7177,珠江路沿线,洪武北路138号,景点,旅行社,118.789431,32.047581
南京国家广告产业园,江苏,南京,南京,025,89635868,雨润大街,新城科技园新城科技园国家产业园嘉陵江东街18号,景点,创意园区,118.735236,31.982308
中国国旅（江苏）国际旅行社,江苏,南京,南京,025,83530418,南瑞路/新模范马路,中央路与马家街交叉口北140米,景点,旅行社,118.783856,32.075016
观朴明式家具艺术馆,江苏,南京,南京,025,84437991,玄武区,四方城1号3号楼,景点,博物馆,118.843117,32.044868
比利时公使馆旧址,江苏,南京,南京,025,,火车站/玄武湖,高楼门42号,景点,历史建筑,118.787315,32.062965
美大纸行旧址,江苏,南京,南京,025,,升州路/集庆路,升州路118号,景点,历史建筑,118.781036,32.024502
上海商业储蓄银行旧址,江苏,南京,南京,025,,夫子庙地区,建康路145号,景点,历史建筑,118.78933,32.023514
特别市第六区区公所旧址,江苏,南京,南京,025,,山西路/湖南路,江苏路39号,景点,历史建筑,118.769218,32.065277
天目路18号民国建筑,江苏,南京,南京,025,,南大/南师大,天目路18号,景点,历史建筑,118.767982,32.059189
雍园1号民国建筑,江苏,南京,南京,025,,珠江路沿线,雍园1号,景点,历史建筑,118.80249,32.0443
育群中学旧址,江苏,南京,南京,025,52865712,夫子庙地区,中华路369号,景点,历史建筑,118.783844,32.018826
中国地质学会旧址,江苏,南京,南京,025,,火车站/玄武湖,峨嵋路12号,景点,历史建筑,118.789131,32.061253
中华书局,江苏,南京,南京,025,86646824,新街口地区,太平南路220号（常府街地铁站4号口步行140米）,景点,历史建筑,118.792671,32.035324
中南银行,江苏,南京,南京,025,,常府街/长白街,白下路155号(常府街地铁站1号口步行490米),景点,人文古迹,118.790634,32.028763
当代创业博物馆,江苏,南京,南京,025,,新街口地区,丰富路203号,景点,博物馆,118.781982,32.038116
东水艺苑民间艺术馆,江苏,南京,南京,025,,夫子庙地区,平江府路80-1号南京夫子庙-秦淮风光带(东北角),景点,美术馆,118.787888,32.021568
六朝博物馆,江苏,南京,南京,025,52326039;52326032,珠江路沿线,长江路302号（距大行宫地铁站5号口450米）,景点,博物馆,118.799179,32.042859
六合博物馆,江苏,南京,南京,025,57121978,雄州,长江路116-1号,景点,博物馆,118.83431,32.345221
文学艺术界联合会书画研究院展览馆,江苏,南京,南京,025,,夫子庙地区,长乐路57号,景点,美术馆,118.787961,32.017321
东风河游园,江苏,南京,南京,025,,秦虹村/中华门,大明西路16号附近,景点,城市公园,118.799667,31.999273
康业里游园,江苏,南京,南京,025,,秦虹村/中华门,应天大街119号,景点,城市公园,118.805382,32.005669
南苑兴达广场,江苏,南京,南京,025,,应天大街/文体路,云锦路186号,景点,广场,118.740547,32.018134
王府东苑文化广场,江苏,南京,南京,025,,夫子庙地区,慧园街13号,景点,广场,118.788017,32.024685
光华门堡垒遗址,江苏,南京,南京,025,,瑞金路沿线,南京邮政医院旁,景点,古代遗迹,118.811295,32.021847
基督教道胜堂,江苏,南京,南京,025,58810216,热河南路/三汊河,高鼓村路民佳园东南侧约40米,景点,宗教,118.734375,32.073589
马林医院旧址,江苏,南京,南京,025,,南大/南师大,中山路321-1号(鼓楼地铁站1号口步行200米),景点,历史建筑,118.783348,32.05695
茉莉江苏茶叶文化博览园,江苏,南京,南京,025,189****3920,六合区,龙池街道雄州南路399号,景点,文化公园,118.801224,32.300877
金陵竹刻艺术博物馆,江苏,南京,南京,025,84829526;84815926,众彩市场,润发路9号南方时代广场五楼,景点,博物馆,118.879112,31.998056
南京市白下区文物陈列馆,江苏,南京,南京,025,,夫子庙地区,锦绣坊21号,景点,陈列馆,118.786369,32.025002
逸夫管理科学楼,江苏,南京,南京,025,,南大/南师大,汉口路9号,景点,科技馆,118.777725,32.057838
中青旅江苏国际旅行社有限公司,江苏,南京,南京,025,83196777,河西,江东中路102号万达广场a座16楼,景点,旅行社,118.738434,32.030342
中青旅（江苏)国际旅行社,江苏,南京,南京,025,89637502,奥体中心,江东中路102号万达广场a座16层,景点,旅行社,118.730642,32.003242
中青旅（江苏）国际旅行社,江苏,南京,南京,025,89660806;89660807,安德门/小行,花神大道1号山水时尚酒店,景点,旅行社,118.775177,31.992542
奥体东广场,江苏,南京,南京,025,,奥体中心,梦都大街,景点,广场,118.728172,32.00671
八路军驻京办事处旧址,江苏,南京,南京,025,83210553,山西路/湖南路,傅厚岗66号,景点,革命旧址,118.781288,32.065498
南京白鹭旅游集散中心,江苏,南京,南京,025,85533999;84580000,建宁路,建宁路七家湾牛肉锅贴店旁（长途汽车总站附近）,景点,旅行社,118.782143,32.089554
碧云亭,江苏,南京,南京,025,,摄山,栖霞街88号(近栖霞大道)栖霞山风景名胜区内（西侧）,景点,自然风光,118.958755,32.156731
波兰大使馆旧址星汉别墅,江苏,南京,南京,025,,三牌楼,水佐岗39号,景点,历史建筑,118.763481,32.06955
凤凰台饭店会议中心,江苏,南京,南京,025,86838208,山西路/湖南路,湖南路47号,景点,景点/周边游,118.780754,32.068619
