名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
海联国际旅行社,湖南,长沙,宁乡市,0731,87878397,宁乡大道,金州长道通程温泉大酒店,景点,旅行社,112.564751,28.273811
谭家坡遗址公园,湖南,长沙,长沙,0731,,望城区,铜官中学西北侧约90米,景点,公园/广场,112.810608,28.476128
和之旅旅行社,湖南,长沙,长沙,0731,82079998;83889590,窑岭/长岭,韶山北路81号君临天厦君惠楼903室（人民路佳润多旁）,景点,旅行社,113.00717,28.18449
湖南省科学技术馆,湖南,长沙,长沙,0731,89808522;89808523,天心区,杉木冲西路9号,景点,科技馆,112.986068,28.107981
灰汤金太阳温泉度假村,湖南,长沙,宁乡市,0731,82033148;87057199,灰汤温泉镇,096县道灰汤温泉国际旅游度假村内,景点,温泉,112.336767,27.999638
华和国际旅行社,湖南,长沙,长沙,0731,82198861;84158891,人民中路/朝阳路/融圣国际,车站中路凯通公馆21楼2112-2115室（金苹果大市场对面）,景点,旅行社,113.010101,28.189611
海联国际旅行社,湖南,长沙,长沙,0731,189****2300,东塘,韶山北路431号瑞府C3231-3232室,景点,旅行社,112.997774,28.171588
商旅国际旅行社,湖南,长沙,长沙,0731,84226155,东塘,韶山北路460号兴威名座大厦北栋25-2207室,景点,旅行社,112.995348,28.172218
三益生态山庄,湖南,长沙,长沙,0731,137****7323,望城区,金洲大道（近黄金镇三益村）,景点,动植物园,112.799286,28.219346
洋湖湿地公园,湖南,长沙,长沙,0731,88768889,含浦,洋湖路与潇湘湖路交口西北角,景点,城市公园,112.948151,28.121147
灰汤桃花谷,湖南,长沙,宁乡市,0731,87295788,灰汤温泉镇,灰汤镇新联村桃花谷,景点,自然风光,112.35743,27.989008
马王堆汉墓遗址,湖南,长沙,长沙,0731,84514630;84415833,万家丽北路,古汉路89号,景点,古代遗迹,113.027427,28.205496
中联国际旅行社,湖南,长沙,长沙,0731,89877233;153****2208,八一路,八一路10号天佑大厦28楼2821室,景点,旅行社,113.010081,28.19757
青竹湖旅行社,湖南,长沙,长沙,0731,82229773,青竹湖/芒果汽车,青竹湖镇霞凝小区,景点,旅行社,112.954074,28.341944
湖湘在线旅游,湖南,长沙,长沙,0731,83991199;83991198,五里牌,远大路88号紫东阁华天大酒店1楼VIP旅游中心,景点,旅行社,113.013709,28.197749
黄爱庞人铨墓,湖南,长沙,长沙,0731,,河西大学城,登高路58号岳麓山国家重点风景名胜区内,景点,古代遗迹,112.939525,28.176981
虹艺术馆,湖南,长沙,长沙,0731,82815155,窑岭/长岭,鸿铭中心k座三楼,景点,美术馆,112.999229,28.183413
宝中旅游,湖南,长沙,长沙,0731,,五里牌,远大一路78号,景点,旅行社,113.013052,28.197765
火宫殿牌楼,湖南,长沙,长沙,0731,85814228,坡子街,坡子街127号,景点,历史建筑,112.973793,28.190529
三王街,湖南,长沙,长沙,0731,,解放西路,解放西路,景点,步行街,112.97345,28.191065
观音寺,湖南,长沙,浏阳,0731,,浏阳市其他,秀石公路,景点,宗教,113.379026,28.365422
石柱峰风景区,湖南,长沙,浏阳,0731,,浏阳市其他,美人谷西侧,景点,自然风光,113.648103,28.405533
周大仙人庙,湖南,长沙,浏阳,0731,,浏阳市其他,大光园街65号,景点,宗教,113.820362,28.376302
陶泗王爷庙,湖南,长沙,浏阳,0731,,浏阳市其他,007县道北200米,景点,宗教,113.625113,28.116863
活龙寺,湖南,长沙,浏阳,0731,,浏阳市其他,博艺幼儿园北侧约240米,景点,宗教,113.593562,28.048592
杨孝子庙,湖南,长沙,浏阳,0731,,淮川街道,鹿角冲路58号,景点,宗教,113.633804,28.148464
太阳星君庙,湖南,长沙,浏阳,0731,,天马路/将军路,太阳星君庙（花炮大道东100米）,景点,宗教,113.645626,28.139246
经堂庵,湖南,长沙,浏阳,0731,,浏阳市其他,鹤源大道,景点,宗教,113.471332,28.34507
