名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
斋堂水库,北京,北京,门头沟区,010,64823746,爨底下村,斋堂水库（109国道南300米）,景点,现代建筑,115.675346,39.963058
詹天佑纪念馆,北京,北京,延庆区,010,69121006;69121516,八达岭,216省道八达岭旅游风景区内,景点,纪念馆,116.006799,40.358429
张恨水故居,北京,北京,北京,010,,西四,砖塔胡同95号,景点,名人故居,116.367584,39.922291
张之洞故居,北京,北京,北京,010,,地安门,白米斜街11号,景点,名人故居,116.395332,39.934837
郑亲王府,北京,北京,北京,010,,西单,大木仓胡同35号,景点,历史建筑,116.370689,39.91206
中央广播电视塔,北京,北京,北京,010,88416232;68450715,航天桥,西三环中路11号,景点,高空观景,116.307107,39.919074
朱彝尊故居,北京,北京,北京,010,,宣武门,海柏胡同16号,景点,名人故居,116.378052,39.896626
太平洋海底世界,北京,北京,北京,010,68714695,航天桥,西三环中路11号中央广播电视塔下,景点,海洋馆,116.306258,39.919084
富国海底世界,北京,北京,北京,010,65913398;65935263,三里屯/工体,三里屯街道工体南路工人体育场南门,景点,海洋馆,116.446564,39.928001
北京石景山游乐园,北京,北京,北京,010,88925159,古城/八角,石景山路25号,景点,游乐场,116.208758,39.911978
中青旅遨游网（亚运村连锁店）,北京,北京,北京,010,89192052,亚运村,慧忠里103号洛克时代B座1楼1010室,景点,旅行社,116.406904,40.002225
中国旅行社,北京,北京,北京,010,8008107171,左家庄,曙光大厦C座2层,景点,旅行社,116.451424,39.963604
森林国际旅行社,北京,北京,北京,010,57282825,牡丹园/北太平庄,北三环中路甲3号,景点,旅行社,116.390312,39.969112
中青旅遨游网,北京,北京,北京,010,89192068,苏州桥,长春桥路万柳亿城中心A座1层101室,景点,旅行社,116.302483,39.960297
中国妇女旅行社,北京,北京,北京,010,186****3550,王府井/东单,灯市口大街50号好润大厦1-3层,景点,旅行社,116.415413,39.918503
邮电国际旅行社,北京,北京,北京,010,65098833,朝阳公园/团结湖,朝阳北路225号318室,景点,旅行社,116.463913,39.923634
中国康辉旅行社,北京,北京,北京,010,58690940;58690941,建外大街,东三环中路39号建外SOHO东区9号商铺9327室,景点,旅行社,116.458321,39.906399
黄金假日旅行网,北京,北京,北京,010,68589990,阜成门,阜外大街二号万通金融中心A座六层,景点,旅行社,116.353951,39.922882
港中旅,北京,北京,北京,010,63574003,广内大街,广安门内大街338号港中旅大厦15楼,景点,旅行社,116.353958,39.888901
中青旅遨游网,北京,北京,北京,010,89192082,广外大街,广安门外大街305号西堤红山二区朝南底商1-29号,景点,旅行社,116.334131,39.893311
华远国际旅行社,北京,北京,北京,010,68038261,月坛,南礼士路36号,景点,旅行社,116.353493,39.922241
中国康辉旅行社,北京,北京,北京,010,65877701,朝阳公园/团结湖,农展馆南路5号京朝大厦1层,景点,旅行社,116.469833,39.934364
北京青年旅行社,北京,北京,北京,010,80447789,劲松/潘家园,潘家园南里12号潘家园大厦3层北区,景点,旅行社,116.450575,39.871685
中国职工国际旅行社,北京,北京,北京,010,65128680;85610361,建外大街,日坛路1号日坛宾馆二层,景点,旅行社,116.440686,39.917046
中青旅遨游网,北京,北京,北京,010,89192055,上地,上地东路上地佳园23号楼一层6号,景点,旅行社,116.316315,40.034985
中青旅遨游网,北京,北京,北京,010,89192091,亮马桥/三元桥,曙光曙光西里b座,景点,旅行社,116.451347,39.96072
中青旅遨游网,北京,北京,北京,010,89192081,复兴门,太平桥大街98-5号中海凯旋1号楼3单元1层,景点,旅行社,116.365132,39.913882
中青旅遨游网,北京,北京,北京,010,89192059,望京,望京湖光中街一号LOFTEL大厦首层,景点,旅行社,116.46682,39.99751
中国康辉旅行社,北京,北京,北京,010,83988398,西单,华远北街2号通港大厦1楼,景点,旅行社,116.372643,39.913525
中青旅遨游网,北京,北京,北京,010,89192098,西直门/动物园,交大东路钻河中心2号楼1层122室,景点,旅行社,116.350658,39.944538
中国康辉旅行社,北京,北京,北京,010,63108885,宣武门,宣武门外大街8号庄胜崇光百货6层西,景点,旅行社,116.375389,39.89629
中国国际旅行社,北京,北京,北京,010,4000079065,雍和宫/地坛,建外大街28号,景点,旅行社,116.42083,39.948772
中国铁道旅行社,北京,北京,北京,010,69448699,顺义城区,新顺南大街9号,景点,旅行社,116.650848,40.127342
金帆水上运动俱乐部,北京,北京,北京,010,,后海/什刹海,德胜门内大街105号西南40米西北方向150米,景点,水上项目/水上体验,116.380836,39.943825
燕山公园,北京,北京,北京,010,69341357,房山区,迎风中路14号,景点,公园/广场,115.957008,39.726963
乔波室内滑雪场,北京,北京,北京,010,60413499,马坡牛栏山镇,顺安路6号,景点,滑雪场,116.661389,40.199979
北京金隅凤山温泉度假村,北京,北京,北京,010,60711188;60713942,昌平镇,南邵镇蟒山路10号（近水库路）,景点,温泉,116.284482,40.249643
北京欢乐谷,北京,北京,北京,010,67389898;67383333-8004,北京欢乐谷,南磨房地区东四环小武基北路,景点,主题乐园,116.494705,39.867229
天池乐活汤泉,北京,北京,北京,010,69332332;69331586,燕山,向阳街道高家坡路11号,景点,温泉,115.946014,39.730549
北宫国家森林公园,北京,北京,北京,010,83840830,丰台区,大灰厂东路55号,景点,森林公园,116.117752,39.866119
中国美术馆,北京,北京,北京,010,64006326;64011816,王府井/东单,五四大街1号,景点,美术馆,116.408951,39.925079
圣恩禅寺,北京,北京,北京,010,60725927,昌平区,崔村镇香堂文化新村10区,景点,宗教,116.364662,40.252185
川谷度假村,北京,北京,怀柔区,010,136****6834,神堂峪,栖镇神堂峪南不夜谷门口,景点,景点/周边游,116.64679,40.413948
银锭桥三号,北京,北京,北京,010,,后海/什刹海,后海银锭桥胡同3号(银锭桥南5米),景点,自然风光,116.393394,39.938801
北京展览馆,北京,北京,北京,010,57960055;57960023,西直门/动物园,西直门外大街135号(近地铁西直门站),景点,展览馆,116.344131,39.940483
宋庄画家村画廊,北京,北京,北京,010,69598343;186****8869,宋庄,宋庄镇任庄村北1号,景点,美术馆,116.749985,39.951881
天安门广场,北京,北京,北京,010,63095745,天安门广场,东长安街与广场东侧路交叉口西南角,景点,广场,116.397552,39.903568
北京前门大栅栏,北京,北京,北京,010,63109680,前门/大栅栏,大栅栏街6号（近前门地铁站I口、前门大街）,景点,休闲街区,116.397041,39.896202
南宫旅游景区,北京,北京,北京,010,83316030;83313778,南宫,王佐镇南宫南路1号,景点,更多景点/周边游,116.152122,39.794563
北京渔阳国际滑雪场,北京,北京,平谷区,010,69908282;185****8666,平谷区,大旺务村688号,景点,滑雪场,117.147703,40.077147
阳光星期八公园,北京,北京,北京,010,68242059,五棵松,金沟河路26号,景点,城市公园,116.254463,39.916153
天鹅国旅,北京,北京,北京,010,,劲松/潘家园,农光南里1号龙辉大厦内（近劲松洋华堂）,景点,旅行社,116.461662,39.880554
北京电影旅游城,北京,北京,北京,010,82043638,牡丹园/北太平庄,北三环中路77号,景点,影视基地,116.357796,39.968636
白草畔自然风景区,北京,北京,北京,010,60369037;60369038,霞云岭国家森林公园,108国道四马台村,景点,自然风光,115.612893,39.784564
爨底下村,北京,北京,门头沟区,010,69818988,爨底下村,斋堂镇109国道爨柏景区内,景点,古村古镇,115.646083,39.99561
玲珑公园,北京,北京,北京,010,88131225,航天桥,八里庄北里3号（慈寿寺地铁站C2东南口步行280米）,景点,城市公园,116.295227,39.929131
北京上方山国家森林公园,北京,北京,北京,010,61315542;61315543,上方山国家森林公园,046县道上方山国家森林公园,景点,森林公园,115.826675,39.67403
南新仓文化休闲街,北京,北京,北京,010,64010849,东四,东四十条22号(近东门仓胡同),景点,休闲街区,116.43116,39.932449
海淀公园,北京,北京,北京,010,62850569,苏州桥,海淀公园路与铜牛路交叉口东南角,景点,城市公园,116.295269,39.987077
钟楼,北京,北京,北京,010,84027869;84027870,地安门,钟楼湾胡同临字9号,景点,历史建筑,116.395859,39.942432
神舟国旅,北京,北京,北京,010,84716758,望京,阜安西路望京西园三区316号楼2楼（近阜通西大街）,景点,旅行社,116.474899,39.998138
老北京微缩景园,北京,北京,北京,010,69771805,南口镇,南口地区南辛路,景点,影视基地,116.165848,40.252934
中国铁道博物馆,北京,北京,北京,010,64381317;64381517,金盏,酒仙桥北路1号院北侧,景点,博物馆,116.516345,39.997657
皇城根遗址公园,北京,北京,北京,010,,王府井/东单,北河沿大街与五四大街交叉口南100米路东,景点,古代遗迹,116.406563,39.92252
东方阁美术馆,北京,北京,北京,010,84211186,和平里/国展中心,和平里东街与民旺北胡同交叉口西南100米,景点,美术馆,116.424843,39.952553
北京画院美术馆,北京,北京,北京,010,65025171,朝阳公园/团结湖,朝阳公园南路12号,景点,美术馆,116.473091,39.93306
至高美术馆,北京,北京,北京,010,82560366;133****5688,苏州桥,长春桥路5号新起点家园-5,景点,美术馆,116.303871,39.960697
中国国家画院美术馆,北京,北京,北京,010,68411369,紫竹桥,西三环北路54号,景点,美术馆,116.310638,39.938038
凯旋画廊,北京,北京,北京,010,57623012,798/大山子,酒仙桥路798艺术区2号院A05,景点,美术馆,116.492661,39.986382
偏锋画廊,北京,北京,北京,010,59789562,798/大山子,酒仙桥路2号北京798艺术区2号路B11号,景点,美术馆,116.498039,39.986431
美嘉环球旅行社,北京,北京,北京,010,64949979,亚运村,亚运村大屯路169号3楼,景点,旅行社,116.377853,40.002393
昌平公园,北京,北京,北京,010,,昌平镇,鼓楼南街28号,景点,城市公园,116.237106,40.218147
双龙峡,北京,北京,门头沟区,010,69819310;69819988,爨底下村,斋堂镇火村,景点,自然风光,115.71759,39.950989
北京灵水举人村,北京,北京,门头沟区,010,69812890,门头沟区,斋堂镇灵水村,景点,古村古镇,115.731773,40.004105
北京世界花卉大观园,北京,北京,北京,010,87500840;87503548,草桥/公益西桥,南四环中路235号,景点,植物园,116.351964,39.836211
北京自来水博物馆,北京,北京,北京,010,64650787,东直门,东直门外香河园街3号,景点,博物馆,116.437408,39.946014
南锣鼓巷,北京,北京,北京,010,139****2634;155****6033,安定门,南锣鼓巷与地安门东大街交叉口北侧,景点,休闲街区,116.402405,39.937176
烟袋斜街,北京,北京,北京,010,64001606,地安门,地安门外大街50号,景点,休闲街区,116.394745,39.939323
保利艺术博物馆,北京,北京,北京,010,65008117,东直门,朝阳门北大街1号新保利大厦云楼9层（近地铁二号线东四十条站D口）,景点,博物馆,116.432709,39.932621
中国国旅,北京,北京,北京,010,4006008888,王府井/东单,东单北大街1号国旅大厦,景点,旅行社,116.417191,39.915283
什刹海冰场,北京,北京,北京,010,66125717,后海/什刹海,前海南沿5号,景点,城市公园,116.38781,39.940479
昌平区博物馆,北京,北京,北京,010,69741095,昌平镇,府学路10号昌平区图书馆2层,景点,博物馆,116.255165,40.220995
碧水风荷公园,北京,北京,北京,010,,清河,小营桥西侧（近小营环岛）,景点,城市公园,116.338539,40.039829
蟠龙山长城,北京,北京,密云区,010,81052790,古北口,古北口村（近古御道）,景点,历史建筑,117.167191,40.685432
京东大溶洞,北京,北京,平谷区,010,60971708,平谷区,黄松峪乡黑豆峪村,景点,自然风光,117.254676,40.211954
物华艺术馆,北京,北京,北京,010,64668215,亮马桥/三元桥,霞光里6号,景点,美术馆,116.458523,39.958807
索尼探梦,北京,北京,北京,010,65018800,朝阳公园/团结湖,朝阳公园南路1号朝阳公园内（南侧）,景点,科技馆,116.481499,39.937363
劳动人民文化宫,北京,北京,北京,010,65116776,王府井/东单,东长安街天安门东侧,景点,人文古迹,116.400002,39.910767
康庄公园,北京,北京,北京,010,69250081,黄村,滨河东里东,景点,城市公园,116.342239,39.755596
钓鱼台银杏大道,北京,北京,北京,010,,航天桥,三里河路与月坛南街交叉口西北角,景点,步行街,116.334297,39.918346
基督教会崇文门教堂,北京,北京,北京,010,65133549;65242193,崇文门,后沟胡同丁2号,景点,景点/周边游,116.420456,39.902912
中旅假日旅行社,北京,北京,北京,010,65032344,朝阳门,朝阳门南大街18号,景点,旅行社,116.436333,39.917454
铁路祥和旅行社,北京,北京,北京,010,63215855,首都博物馆/莲花池东路,复兴路6号（军事博物馆地铁站C1东南口步行390米）,景点,旅行社,116.328559,39.906697
好园,北京,北京,北京,010,65121342,王府井/东单,史家胡同53号（灯市口地铁站A西北口步行260米）,景点,更多景点/周边游,116.419434,39.918686
红螺湖鸟岛,北京,北京,怀柔区,010,60681238,红螺寺,红螺寺路与中刘路交叉口东北角,景点,自然风光,116.625854,40.361614
先农坛,北京,北京,北京,010,,前门/天坛,东经路21号,景点,历史建筑,116.391411,39.877125
玉渡山自然风景区,北京,北京,延庆区,010,69190280,玉渡山风景区,玉海路北1号,景点,自然风光,115.899048,40.531639
普度寺,北京,北京,北京,010,85112897,王府井/东单,南池子大街与普渡寺前巷交叉口东100米,景点,宗教,116.404739,39.913441
回龙观体育文化公园,北京,北京,北京,010,,回龙观,回龙观东大街与文华路交叉口,景点,文化公园,116.342135,40.077913
中国国际旅行社总社,北京,北京,北京,010,138****8345,亦庄,荣华中路7号院4号楼1层1084室,景点,旅行社,116.501274,39.801743
常营公园,北京,北京,北京,010,,常营,幺家店路与民族家园中路交叉口北侧,景点,城市公园,116.58136,39.935905
李四光纪念馆,北京,北京,北京,010,88815625,魏公村,民族大学南路11号(近中国地质科学院地质力学研究所),景点,纪念馆,116.31675,39.946312
前门大街,北京,北京,北京,010,65253176,前门/大栅栏,小江胡同1号,景点,休闲街区,116.397842,39.895168
天毓山庄,北京,北京,北京,010,69306878;69306678,房山区,周口店镇辛庄民族村,景点,更多景点/周边游,115.937775,39.666206
什刹海火神庙,北京,北京,北京,010,64008882,地安门,地安门外大街77号（8号线什刹海站南50米）,景点,宗教,116.395607,39.937141
通教寺,北京,北京,北京,010,64055918,东直门,东直门内北小街针线胡同19号,景点,宗教,116.426292,39.944149
南官房胡同39号四合院,北京,北京,北京,010,66572057,地安门,南官房胡同39号,景点,历史建筑,116.390411,39.937096
长陵,北京,北京,北京,010,60761008;60762279,明十三陵,怀长路明十三陵长陵景区,景点,古代遗迹,116.24955,40.30061
辽金城垣博物馆,北京,北京,北京,010,63054992,北京南站/开阳里,右安门外玉林小区甲40号,景点,博物馆,116.358833,39.862724
八奇洞景区,北京,北京,门头沟区,010,60863056;60863057,潭柘寺,潭柘寺镇八奇洞景区,景点,自然风光,116.029793,39.894547
人民英雄纪念碑,北京,北京,北京,010,,天安门广场,天安门广场,景点,革命旧址,116.39769,39.904633
白河堡水库,北京,北京,延庆区,010,60162064,百里画廊,香营乡,景点,现代建筑,116.172952,40.645951
中国国际旅行社,北京,北京,北京,010,66035933;66011122,复兴门,复兴门内大街99号,景点,旅行社,116.358936,39.90803
中国国际旅行社,北京,北京,北京,010,85999369,大望路,光华路与郎家园路交叉口西北方向50米左右,景点,旅行社,116.473419,39.913742
中国国旅,北京,北京,北京,010,64733371,望京,中环南路9号望京大厦A座1层,景点,旅行社,116.470212,39.985932
中国国旅,北京,北京,北京,010,82255712,牡丹园/北太平庄,北太平庄路18号城建大厦B座303室,景点,旅行社,116.3712,39.968644
中国国际旅行社,北京,北京,北京,010,82382290,五道口,花园路街道北四环学院桥东北角处,景点,旅行社,116.348143,39.986334
中国国际旅行社,北京,北京,北京,010,85253171,悠唐生活广场,朝外大街19号华普国际大厦16层东区,景点,旅行社,116.43885,39.924931
中国国际旅行社,北京,北京,北京,010,64174272,东直门,东直门外东中街甲2号,景点,旅行社,116.446171,39.944311
中国国际旅行社,北京,北京,北京,010,65123075,王府井/东单,灯市口大街57号院4,景点,旅行社,116.41304,39.91897
上地公园,北京,北京,北京,010,82785522,上地,信息路上地3街环岛西南角（近上地环岛）,景点,城市公园,116.310349,40.035088
王府井步行街,北京,北京,北京,010,,王府井/东单,东长安街与王府井大街交叉口北500米路东,景点,休闲街区,116.412407,39.913399
朝阳文化馆,北京,北京,北京,010,85993958,建外大街,朝阳门外小庄金台路17号,景点,展览馆,116.470268,39.91695
王府井天主教堂,北京,北京,北京,010,65240634,王府井/东单,王府井大街74号教堂（教堂附属楼）,景点,宗教,116.412086,39.91737
梨园主题公园,北京,北京,北京,010,,梨园,八通线临河里地铁站旁（近加州小镇）,景点,城市公园,116.678238,39.874187
清河燕清体育文化公园,北京,北京,北京,010,62936340,清河,毛纺路26号,景点,城市公园,116.338989,40.034489
德宝温泉会议中心,北京,北京,北京,010,69375447;69375500,良乡,良乡多宝路1号,景点,温泉,116.149666,39.737099
西黄寺博物馆,北京,北京,北京,010,58350902;58334652,德外大街,安贞街道德胜门外黄寺大街11号,景点,博物馆,116.390434,39.964764
圣泉山旅游风景区,北京,北京,怀柔区,010,60637288,红螺寺,桥梓镇口头村（京承高速）,景点,宗教,116.578578,40.369313
灵慧山景区,北京,北京,怀柔区,010,89601286,红螺寺,西甘路甘涧峪村,景点,自然风光,116.582375,40.398983
和平国际旅行社,北京,北京,北京,010,56024063,和平里/国展中心,东土城路13号金孔雀商务大厦二层,景点,旅行社,116.431816,39.950733
花市清真寺,北京,北京,北京,010,67167531,崇文门,西花市大街80号,景点,宗教,116.423561,39.896828
北京穆斯林大厦,北京,北京,北京,010,65126550,王府井/东单,王府井大街241号,景点,现代建筑,116.410767,39.914715
九天普化宫,北京,北京,北京,010,,朝外大街,朝外大街百脑汇后,景点,人文古迹,116.444901,39.92403
国际企业文化园,北京,北京,北京,010,,亦庄,亦庄开发区五环文化园西路6号院,景点,城市公园,116.486336,39.808495
基督教堂海淀堂,北京,北京,北京,010,62562975,中关村,海淀西大街39号（近理想国际大厦）,景点,宗教,116.30761,39.983253
后海,北京,北京,北京,010,64070792,后海/什刹海,什刹海街道鼓楼西大街,景点,自然风光,116.385497,39.942347
安贞社区街心公园,北京,北京,北京,010,,安贞,北三环中路安贞西里小区内,景点,城市公园,116.398758,39.972347
红军公园,北京,北京,北京,010,85383072,朝阳区,大鲁店北路萧太后河公园,景点,公园/广场,116.582211,39.845048
世界地热博览园,北京,北京,北京,010,83318032;83318649,云岗,王佐镇南宫南路1号,景点,植物园,116.152229,39.79463
法海寺森林公园,北京,北京,北京,010,68875776;88715776,模式口,翠微山南麓模式口28号,景点,森林公园,116.160414,39.940572
密云全民体育健身园,北京,北京,密云区,010,69040992,密云鼓楼,滨河路与光明街交叉口西南140米,景点,城市公园,116.837288,40.372044
东交民巷天主堂,北京,北京,北京,010,65135170,崇文门,东交民巷甲13号,景点,宗教,116.412094,39.902924
大通旅游,北京,北京,怀柔区,010,22198888,怀柔区,多家营业网点,景点,旅行社,116.586861,40.632389
宛平城步行街,北京,北京,北京,010,,卢沟桥,城内街与东关南街交口宛平城步行街,景点,步行街,116.230072,39.851955
虹鳟鱼一条沟,北京,北京,怀柔区,010,61728862,神堂峪,雁栖地区,景点,更多景点/周边游,116.600988,40.411898
国家动物博物馆,北京,北京,北京,010,64807975;64806899,亚运村,北辰西路1号院5号（近大屯路中国科学院动物研究所）,景点,博物馆,116.381432,40.00256
荷花市场,北京,北京,北京,010,,后海/什刹海,地安门西大街51号,景点,观光街区,116.391289,39.934963
丫髻山旅游风景区,北京,北京,平谷区,010,61972535;61974009,平谷区,刘家店镇北吉山村,景点,自然风光,116.969203,40.27393
怀柔水库,北京,北京,怀柔区,010,51913789,怀柔区,台关路梅苑花园西侧,景点,现代建筑,116.617256,40.322095
北京人艺戏剧博物馆,北京,北京,北京,010,85120006,王府井/东单,王府井大街22号首都剧场4层,景点,博物馆,116.411835,39.921585
北京节水展馆,北京,北京,北京,010,88159532,航天桥,恩济庄46号C区（近恩济西街）,景点,陈列馆,116.28466,39.929356
报国寺,北京,北京,北京,010,63173169,广内大街,广安门内街道广安门内,景点,宗教,116.359535,39.891216
明北京城城墙遗迹,北京,北京,北京,010,,复兴门,西二环与宣武门西大街交叉口东北角（宣武门西大街-广安门北滨河路）,景点,古代遗迹,116.357285,39.900223
灵境胡同,北京,北京,北京,010,87013388,西单,西单北大街,景点,休闲街区,116.377991,39.914616
观光南瓜园,北京,北京,北京,010,80532226,通州区,于家务回族乡于家务卫生室西2公里,景点,公园/广场,116.686455,39.717651
将府公园,北京,北京,北京,010,64331580;64360177,酒仙桥,东八间房村临甲10号,景点,城市公园,116.512343,39.975539
北京张裕爱斐堡国际酒庄,北京,北京,密云区,010,89092999;89089999,密云区其他,巨各庄镇宁菜路与密三路交汇处东南侧,景点,更多景点/周边游,116.902296,40.375652
草场地艺术区,北京,北京,北京,010,64326910,望京,崔各庄乡草场地（近五元桥）,景点,创意园区,116.50177,39.998753
密云石城旅游服务,北京,北京,密云区,010,,桃源仙谷,卫生院西北门旁,景点,旅行社,116.82222,40.543934
柳沟民俗村,北京,北京,延庆区,010,61192790;159****6385,柳沟,井庄镇柳果路与西北路交叉口,景点,特色乡村,116.097295,40.446717
北小河公园,北京,北京,北京,010,64708518,望京,望京西路师家坟156号,景点,城市公园,116.455231,40.005207
碧海公园,北京,北京,北京,010,,旧宫,庑殿路与宣颐路交叉口西南侧,景点,城市公园,116.438797,39.810417
东小口森林公园,北京,北京,北京,010,,立水桥,天通苑南街道黑泉路与西小口路交叉口东南侧,景点,森林公园,116.394112,40.048733
北京奥林匹克公园,北京,北京,北京,010,84992008,亚运村,奥运村街道北辰东路15号,景点,城市公园,116.392465,40.015175
富莱茵国际旅行社,北京,北京,北京,010,87202842,沙子口,沙子口路76号富莱茵花园12号楼3层,景点,旅行社,116.407451,39.859761
千年古村高碑店,北京,北京,北京,010,87740826;87740205,高碑店,高碑店桥向南200米,景点,古村古镇,116.527939,39.900299
北京励志堂科举匾额博物馆,北京,北京,北京,010,87739693;188****2155,朝阳区,文化新大街1366号,景点,博物馆,116.540752,39.89858
柏林寺,北京,北京,北京,010,64045080,安定门,戏楼胡同1号(雍和宫东侧),景点,宗教,116.419868,39.946285
北京朝来森林公园,北京,北京,北京,010,,望京,新勇路朝来农艺园对面,景点,森林公园,116.454201,40.031303
海洋国旅旅行社,北京,北京,北京,010,86718329,牡丹园/北太平庄,学院南路4号鑫荣泉532室,景点,旅行社,116.368996,39.958256
神舟国际旅行社,北京,北京,北京,010,86660608,劲松/潘家园,松榆北路2号,景点,旅行社,116.462017,39.875624
太申祥和山庄,北京,北京,北京,010,80713806,回龙观,史各庄街道北清路5号,景点,园林,116.285166,40.096008
北京基督教青年会,北京,北京,北京,010,65287743,王府井/东单,东单北大街3号青年会大楼10层,景点,宗教,116.417564,39.914742
尚隐·泉都市生活馆,北京,北京,北京,010,83826666,青塔,双林东路8号,景点,温泉,116.256414,39.877354
北京百年世界老电话博物馆,北京,北京,北京,010,89585816;89585806,通州区,宋庄镇潞邑东路疃里东区庄园G3-108,景点,博物馆,116.701546,39.94622
三影堂摄影艺术中心,北京,北京,北京,010,64322663,金盏,崔各庄乡草场地155号A,景点,美术馆,116.508209,40.001678
科技大学会议中心,北京,北京,北京,010,62315522,五道口,北四环中路251号,景点,景点/周边游,116.363007,39.98769
宁郡王府,北京,北京,北京,010,,王府井/东单,北极阁三条71号（东单地铁站F东北口步行300米）,景点,人文古迹,116.418762,39.910713
广福观,北京,北京,北京,010,,后海/什刹海,鼓楼烟袋斜街37号（近石碑胡同）,景点,宗教,116.394859,39.939388
华清温泉宾馆,北京,北京,北京,010,84826665,天通苑,立水桥甲2号（近天通苑）,景点,温泉,116.417908,40.057858
石景山区石刻文物园,北京,北京,北京,010,88724148,模式口,模式口大街与模南小区路交叉口西40米,景点,陈列馆,116.15789,39.935223
汉石桥湿地公园,北京,北京,北京,010,61411577;61411200,顺义区,汉石桥村木燕路59号,景点,自然风光,116.807968,40.123215
龙潭西湖公园,北京,北京,北京,010,67118324,左安门,龙潭路甲1号,景点,公园/广场,116.431526,39.877304
何扬吴茜现代绘画馆,北京,北京,北京,010,84338157,金盏,金盏乡长店村1128号,景点,展览馆,116.554008,39.998516
同仁堂博物馆,北京,北京,北京,010,67026919,崇文门,东兴隆街52号（新世界1期车库对面）,景点,博物馆,116.416313,39.896141
静福寺,北京,北京,北京,010,,香山/植物园,碧云寺北1公里许木兰陀山麓,景点,宗教,116.190903,40.003635
中国马文化博物馆,北京,北京,延庆区,010,81182120,八达岭,阳光路8号阳光雪山城堡,景点,博物馆,115.946571,40.351551
金星公园,北京,北京,北京,010,,黄村,滨河街,景点,城市公园,116.339317,39.761963
知春公园,北京,北京,北京,010,85874568,双榆树,科学院南路101号-113号,景点,城市公园,116.325882,39.974155
菩萨山风景区,北京,北京,北京,010,,昌平区,流村镇菩萨鹿,景点,自然风光,115.981766,40.101055
后桑峪村天主教堂,北京,北京,门头沟区,010,,门头沟区,斋堂镇后桑峪村,景点,宗教,115.76738,40.005615
北京老爷车博物馆,北京,北京,怀柔区,010,61677039,怀柔电影旅游拍摄基地,杨宋镇凤翔一园19号,景点,博物馆,116.678383,40.299171
长园渔场,北京,北京,怀柔区,010,61627120,神堂峪,雁栖地区,景点,自然风光,116.632607,40.41098
密云时光公园,北京,北京,密云区,010,,密云县县城,公园街（密云二中对面）,景点,城市公园,116.845619,40.38171
金桥旅游公司,北京,北京,北京,010,88813020,魏公村,西三环北路19-1号北京外国语大学宾馆,景点,旅行社,116.308708,39.955888
双泉寺,北京,北京,北京,010,88951890,石景山区,黑陈路168号,景点,宗教,116.159027,39.972851
永定门公园,北京,北京,北京,010,67692146,天坛,天坛街道永定门东滨河路18号,景点,城市公园,116.399048,39.87648
平西情报联络站纪念馆,北京,北京,门头沟区,010,69806535,门头沟区,涧沟村村委会斜对面,景点,纪念馆,116.039112,40.064352
西城城隍庙,北京,北京,北京,010,,复兴门,复兴门金融大街33号,景点,宗教,116.3601,39.910458
中华圣公会教堂旧址,北京,北京,北京,010,,宣武门,佟麟阁路85号（新华社西门对面),景点,古代遗迹,116.368271,39.902164
雾雨飞虹谷景区,北京,北京,密云区,010,,桃源仙谷,琉辛路龙云山风景区内(南侧),景点,自然风光,116.805061,40.564476
北方温泉会议中心,北京,北京,北京,010,61353521;151****2355,良乡,梅花街7号,景点,温泉,116.163887,39.743072
水头民俗旅游村,北京,北京,北京,010,61389096,房山区,大石窝镇水头村,景点,特色乡村,115.766518,39.611256
水峪民俗村,北京,北京,北京,010,61305049,霞云岭国家森林公园,南窖乡水峪村,景点,古村古镇,115.830765,39.761494
西河民俗旅游村,北京,北京,北京,010,61347969,十渡镇,永乐店镇西河村,景点,特色乡村,115.573746,39.637791
御康郊野公园,北京,北京,北京,010,,世界公园,花乡六圈村丰葆路168号,景点,城市公园,116.281761,39.814903
堂上民俗旅游村,北京,北京,北京,010,60368194,房山区,京昆路与堂上煤矿路交叉口东160米,景点,文化村落,115.588028,39.780979
大峪沟民俗旅游村,北京,北京,北京,010,61339981,房山区,张坊镇大峪沟村,景点,民俗文化村,115.739105,39.592445
四马台民俗旅游村,北京,北京,北京,010,60369038,霞云岭国家森林公园,霞云岭乡四马台村,景点,特色乡村,115.63147,39.782303
七渡民俗旅游村,北京,北京,北京,010,61344088,十渡镇,十渡镇七渡村,景点,特色乡村,115.622681,39.642597
五合民俗旅游村,北京,北京,北京,010,61344725,十渡镇,X018,景点,特色乡村,115.624794,39.650692
北京南宫民族温泉养生园,北京,北京,北京,010,83392508;83317817,南宫,王佐镇迎宾路南宫世界地热博览园内,景点,温泉,116.153513,39.792713
民航博物馆,北京,北京,北京,010,84323666,金盏,机场辅路200号,景点,博物馆,116.538051,40.017811
五棵松奥林匹克文化公园,北京,北京,北京,010,,五棵松,万寿路街道西四环中路辅路,景点,文化公园,116.275208,39.912373
东王庄休闲广场,北京,北京,北京,010,,五道口,东王庄小区北侧（近北京林业大学）,景点,广场,116.343407,39.999359
柏峪民俗旅游村,北京,北京,门头沟区,010,69818988,爨底下村,斋堂镇北12公里,景点,民俗文化村,115.611077,40.013567
北京市乡村民俗旅游村韭园村,北京,北京,门头沟区,010,,门头沟区,王平镇韭园村,景点,自然风光,115.991142,39.97084
