名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
南园滨江绿地,上海,上海,上海,021,63038324,西藏南路/世博会馆,龙华东路800号,景点,城市公园,121.475014,31.191566
上海佘山国家森林公园天马山园,上海,上海,上海,021,57657231,松江区,刘家山村460号,景点,森林公园,121.152875,31.075737
吴泾公园,上海,上海,上海,021,64528472,吴泾镇,剑川路2号（吴泾渡口西北侧）,景点,城市公园,121.477509,31.046816
航华公园,上海,上海,上海,021,64200282,七宝,航新路600号,景点,公园/广场,121.347641,31.174284
华漕公园,上海,上海,上海,021,62204286,虹桥火车站/国展中心,华美路93号,景点,城市公园,121.333099,31.219744
黎安公园,上海,上海,上海,021,64599037,莘庄,秀文路118号,景点,城市公园,121.379999,31.130012
瀛洲公园,上海,上海,崇明区,021,69691116,南门,鳌山路679号,景点,城市公园,121.40181,31.616928
古钟园,上海,上海,上海,021,58010287,惠南镇,中山路39号,景点,园林,121.752731,31.043797
珠溪园,上海,上海,上海,021,59240807,朱家角/东方绿舟,凝浜路332号,景点,城市公园,121.061127,31.110315
思贤公园,上海,上海,上海,021,57827380,松江镇,思贤路与松江园中路交叉口西北角,景点,城市公园,121.223328,31.029289
泗泾公园,上海,上海,上海,021,57614543,泗泾镇,江川路与鼓浪路交叉路口往东南约150米（转角楼小区东南侧约100米）,景点,城市公园,121.274897,31.114054
枫溪公园,上海,上海,上海,021,57357429,枫泾镇,新泾路45号,景点,城市公园,121.017708,30.885557
亭林公园,上海,上海,上海,021,57237333,亭林镇,亭林镇华亭路77号,景点,城市公园,121.312515,30.881987
荟萃园,上海,上海,上海,021,,金山卫,石化街道大堤路208号,景点,公园/广场,121.339745,30.709904
滨海公园,上海,上海,上海,021,57931120,金山卫,石化街道新城路16号,景点,城市公园,121.345726,30.707024
古松园,上海,上海,上海,021,67230555,亭林镇,复兴东路106号(近豆市街),景点,公园/广场,121.31723,30.882248
金山公园,上海,上海,上海,021,57311036,朱泾镇,公园路96号（朱泾公园路新汇街）,景点,城市公园,121.162437,30.892046
张堰公园,上海,上海,上海,021,57220576,金山区,花贤路68号,景点,城市公园,121.283325,30.803658
泾南公园,上海,上海,上海,021,,洋泾,羽山路850号（南洋泾路羽山路）,景点,城市公园,121.55352,31.23564
南浦广场公园,上海,上海,上海,021,58894432,塘桥,浦东南路2277号,景点,城市公园,121.515434,31.203054
梅园公园,上海,上海,上海,021,,源深体育中心,乳山路180号（福山路乳山路）,景点,城市公园,121.526588,31.236353
安亭市民广场,上海,上海,上海,021,,安亭镇,墨玉路328号,景点,广场,121.164459,31.299919
青少年活动中心,上海,上海,上海,021,59534980,嘉定镇,清河路196号,景点,科技馆,121.240311,31.381527
罗溪公园,上海,上海,上海,021,56866820,美兰湖,市一路130号,景点,城市公园,121.351364,31.417891
月浦公园,上海,上海,上海,021,56649581,月浦镇,路6号,景点,城市公园,121.428658,31.415531
民星公园,上海,上海,上海,021,65575047,中原地区,嫩江路1111号(近中原路),景点,城市公园,121.534561,31.313751
工农公园,上海,上海,上海,021,65057736,中原地区,包头路929号(近殷行路),景点,城市公园,121.537727,31.325754
延春公园,上海,上海,上海,021,55237505,黄兴公园,营口路20号(近靖宇东路),景点,城市公园,121.535759,31.288235
惠民公园,上海,上海,上海,021,65413628,平凉路/东外滩,惠民路724号(近通北路)(平凉路地铁站5号口步行380米),景点,公园/广场,121.522522,31.258345
平凉公园,上海,上海,上海,021,65430642,平凉路/东外滩,平凉路1738号,景点,文化公园,121.54258,31.266735
波阳公园,上海,上海,上海,021,65681664,平凉路/东外滩,波阳路200号,景点,城市公园,121.551689,31.272232
三泉公园,上海,上海,上海,021,56482588,彭浦新村,保德路1200号,景点,城市公园,121.447092,31.31549
岭南公园,上海,上海,上海,021,56653804,彭浦新村,汾西路600号,景点,城市公园,121.456215,31.314564
交通公园,上海,上海,上海,021,,苏河湾,新马路262号（近育婴堂路）,景点,公园/广场,121.467499,31.247541
真光公园,上海,上海,上海,021,52784762,普陀区,真光路1865号（近铜川路）,景点,城市公园,121.385124,31.254087
海棠公园,上海,上海,上海,021,,梅川路步行街,武宁路2650号,景点,公园/广场,121.390198,31.24737
甘泉公园,上海,上海,上海,021,,中山北路/甘泉地区,西乡路100号,景点,公园/广场,121.428169,31.267288
管弄公园,上海,上海,上海,021,62147620,中山北路/甘泉地区,管弄路29号（近华池路）,景点,城市公园,121.427521,31.257687
沪太公园,上海,上海,上海,021,56616765,大宁地区,新村路37号(近沪太路),景点,城市公园,121.439362,31.268068
宜川公园,上海,上海,上海,021,56091770,中山北路/甘泉地区,宜川路99号（近洛川路）,景点,城市公园,121.44086,31.260308
兰溪青年公园,上海,上海,上海,021,62547327,曹杨地区,兰溪路152号（近桂巷路）,景点,纪念公园,121.404877,31.240871
曹杨公园,上海,上海,上海,021,62547793,曹杨地区,枫桥路50号（近梅岭北路）,景点,城市公园,121.408905,31.240025
西康公园,上海,上海,上海,021,62893124,静安寺,西康路255-1号,景点,城市公园,121.449837,31.230137
新泾公园,上海,上海,上海,021,62394714,北新泾/淞虹路,天山西路455号(近淞虹路),景点,城市公园,121.362083,31.217064
华山绿地,上海,上海,上海,021,62813135,上海影城/新华路,华山路1500号近幸福路,景点,城市公园,121.432503,31.206467
丽园公园,上海,上海,上海,021,64157108,打浦桥/田子坊,丽园路与局门路交叉口西北角,景点,城市公园,121.478806,31.207355
水生园,上海,上海,上海,021,64622368,老闵行/交大师大,东川路3366号（近江川路）,景点,公园/广场,121.373414,31.003703
四平科技公园,上海,上海,上海,021,65101142,五角场/大学区,四平路1777号,景点,城市公园,121.50605,31.287533
高东公园,上海,上海,上海,021,,高东/杨园,光灿路118号,景点,城市公园,121.628067,31.325172
圆明讲堂,上海,上海,上海,021,62483968,静安寺,延安西路434号（近镇宁路）,景点,宗教,121.437804,31.217939
博乐广场,上海,上海,上海,021,59921730,嘉定镇,博乐路博乐广场（近东大街）,景点,广场,121.252129,31.38409
嘉定紫藤园,上海,上海,上海,021,59997058,嘉定镇,博乐路45号,景点,纪念公园,121.258514,31.379406
沐恩堂,上海,上海,上海,021,63225069,人民广场/南京路,西藏中路316号（人民广场地铁站14号口步行50米）,景点,宗教,121.475853,31.233273
菩提禅寺,上海,上海,上海,021,59561065,安亭镇,安亭镇永安街422号,景点,宗教,121.151146,31.298843
圆津禅院,上海,上海,上海,021,59240077;59240632,朱家角/东方绿舟,泰安桥西堍漕河街193号,景点,宗教,121.054825,31.110205
上海昆虫博物馆,上海,上海,上海,021,54924191,肇嘉浜路/中山医院,枫林路300号（近斜土路）,景点,博物馆,121.45517,31.193542
上航旅游,上海,上海,上海,021,62524466,中山公园/江苏路,江苏路595号1层,景点,旅行社,121.432982,31.214882
上航旅游,上海,上海,上海,021,34225510,万源城/东兰路,龙茗路1861号,景点,旅行社,121.382065,31.153458
锦江国际集团·上海国旅,上海,上海,上海,021,62894512;62893495,南京西路,北京西路1277号国旅大厦5层,景点,旅行社,121.451195,31.228695
锦江旅游,上海,上海,上海,021,58831188,上南地区,昌里路134号（昌里路洪山路）,景点,旅行社,121.499064,31.174814
春秋旅游,上海,上海,上海,021,63516666,人民广场/南京路,西藏中路342号（近九江路）,景点,旅行社,121.475639,31.233677
春秋旅游,上海,上海,上海,021,65069199,中原地区,长海路街道国和路725号中原城市广场2号楼第一层2132部位(民庆路),景点,旅行社,121.5224,31.315685
春秋旅游,上海,上海,上海,021,58351616,八佰伴,潍坊新村街道浦东张杨路642号（近崂山路）（近崂山路）,景点,旅行社,121.52066,31.228432
春秋旅游,上海,上海,上海,021,62474497,静安寺,常德路319号京德大楼1层,景点,旅行社,121.446861,31.226751
春秋国际旅行社,上海,上海,上海,021,32250624,真如,武宁路1680号,景点,旅行社,121.407372,31.245564
春秋旅游,上海,上海,上海,021,58025563,惠南镇,西门路9号（近人民路）,景点,旅行社,121.749496,31.046238
春秋旅游,上海,上海,上海,021,37810666,松江镇,乐都路261号（松江体育中心地铁站2号口步行440米）,景点,旅行社,121.232742,31.013395
春秋旅游,上海,上海,上海,021,52183675,北新泾/淞虹路,剑河路241号,景点,旅行社,121.367904,31.219334
花木公园,上海,上海,上海,021,50451366,世纪公园/科技馆,杜鹃路332号（龙阳路地铁站8号口步行490米）,景点,城市公园,121.553932,31.20385
西沙明珠湖景区,上海,上海,崇明区,021,59603888,西沙湿地,三华公路333号,景点,自然风光,121.253448,31.73801
芷江绿地,上海,上海,上海,021,63166666,上海火车站/客运汽车总站,共和新路736号近芷江西路,景点,城市公园,121.463188,31.255869
兰馨广场,上海,上海,上海,021,,平凉路/东外滩,霍山路1225号（江浦公园地铁站1号口步行490米）,景点,广场,121.527679,31.265053
周浦小上海步行街,上海,上海,上海,021,58116005,康桥/周浦,康沈路1626号,景点,休闲街区,121.576576,31.116686
松江清真寺,上海,上海,上海,021,57823684,松江镇,缸甏巷43号,景点,宗教,121.227226,31.005829
程及美术馆,上海,上海,上海,021,54741063,交大闵行校区,东川路800号上海交通大学闵行校区思源湖畔,景点,美术馆,121.42894,31.021013
蒋宋旧居爱庐,上海,上海,上海,021,,衡山路/复兴西路,东平路9号上海音乐学院附中(近衡山路),景点,名人故居,121.44976,31.208157
不夜城国际旅行社,上海,上海,上海,021,10106266,长寿路,呼兰西路123号4号楼,景点,旅行社,121.433144,31.236885
上海东林寺,上海,上海,上海,021,57314019;57336970,朱泾镇,朱泾镇东林街150号,景点,宗教,121.165764,30.894527
浦东历史博物馆,上海,上海,上海,021,68030631;68030632,惠南镇,惠南镇文师街18号,景点,博物馆,121.767754,31.054752
东滩湿地公园,上海,上海,崇明区,021,39367000;39367042,东滩国家森林,东旺东路与观海路交叉口东南角,景点,自然风光,121.952332,31.51688
崇明寒山寺,上海,上海,崇明区,021,59626211,南门,崇明东门路187号,景点,宗教,121.402321,31.623699
息焉堂,上海,上海,上海,021,52199769,上海动物园,可乐路17号(近哈密路),景点,宗教,121.366798,31.204748
月浦购物步行街,上海,上海,上海,021,,月浦镇,路靠近北安路（北安路龙镇路）,景点,休闲街区,121.428146,31.417439
潮音庵,上海,上海,上海,021,58631053,曹路,顾东村李家盘37号,景点,宗教,121.667244,31.288565
上海公安博物馆,上海,上海,上海,021,22025185;22025130,打浦桥/田子坊,瑞金南路518号,景点,博物馆,121.468353,31.198463
中国农民画村,上海,上海,上海,021,57355555,枫泾镇,枫泾镇朱枫公路8258弄169号,景点,特色乡村,121.015114,30.921638
法华塔,上海,上海,上海,021,59927867;59928800,嘉定镇,南大街349号,景点,历史建筑,121.251389,31.38364
黄道婆墓,上海,上海,上海,021,64963328,上海南站,华泾镇东湾村徐梅路700号,景点,古代遗迹,121.448761,31.124542
上海汽车博物馆,上海,上海,上海,021,69550055,安亭镇,安亭镇安亭博园路7565号汽车博览公园内,景点,博物馆,121.170197,31.278673
陆俨少艺术院,上海,上海,上海,021,59529530;59527465,嘉定镇,东大街358号,景点,美术馆,121.253464,31.385965
顾维钧陈列室,上海,上海,上海,021,59927867,嘉定镇,南大街349号法华塔院内,景点,陈列馆,121.250824,31.384089
国际汽车城旅游发展,上海,上海,上海,021,59575000,安亭镇,墨玉路185安亭苑大厦12层,景点,旅行社,121.163795,31.297863
翔乐旅行社,上海,上海,上海,021,69121831,南翔,沪宜公路与南翔解放街交叉口西40米,景点,旅行社,121.310448,31.287161
协通旅行社,上海,上海,上海,021,69581005,安亭黄渡镇,曹安路4671号,景点,旅行社,121.217548,31.275768
嘉州旅行社,上海,上海,上海,021,69570877,安亭镇,新源路963号,景点,旅行社,121.152367,31.302357
中国旅行社总社（上海）有限公司,上海,上海,上海,021,62478888,静安寺,乌鲁木齐路北路501号甲上海宾馆底楼,景点,旅行社,121.443783,31.218283
罗店龙船文化展示馆,上海,上海,上海,021,66860859,美兰湖,市一路199号,景点,陈列馆,121.347778,31.414795
上海铁路博物馆,上海,上海,上海,021,51221987,海宁路/七浦路,天目东路200号（近三号线宝山路站）,景点,博物馆,121.476227,31.250038
青青旅游世界,上海,上海,上海,021,57690486;57677787,洞泾,辰花公路388号（辰花公路和沪松公路交汇处）,景点,更多景点/周边游,121.255867,31.071545
武宁路夜市,上海,上海,上海,021,,曹杨地区,武宁路,景点,夜市,121.420194,31.240333
可口可乐博物馆,上海,上海,上海,021,,金桥,金桥经济技术开发区桂桥路539号,景点,博物馆,121.613741,31.244646
长宁区革命文物陈列馆,上海,上海,上海,021,62511415,中山公园/江苏路,愚园路1376弄34号,景点,陈列馆,121.42305,31.219618
三山会馆,上海,上海,上海,021,63134675,董家渡/南浦大桥,中山南路1551号（近南浦大桥西堍）,景点,历史建筑,121.49585,31.205221
中国劳动组合书记部旧址陈列馆,上海,上海,上海,021,62157732,南京西路,成都北路893弄1-11号,景点,陈列馆,121.463951,31.237722
刘长胜故居,上海,上海,上海,021,62155939,静安寺,愚园路81号（近久光百货）,景点,纪念馆,121.446556,31.22477
万佛讲寺,上海,上海,上海,021,59113399,江桥,金沙江西路200号,景点,宗教,121.344215,31.244059
韬奋纪念馆,上海,上海,上海,021,63842811,淮海路,重庆南路205弄53号,景点,纪念馆,121.471443,31.214457
张闻天故居,上海,上海,上海,021,68960317;68961738,浦东机场/机场镇,川南奉公路4398号,景点,名人故居,121.762749,31.131783
中共三大后中央局机关历史纪念馆,上海,上海,上海,021,33010988;33010987,苏河湾,浙江北路118号（曲阜路地铁站5号口步行400米）,景点,纪念馆,121.476273,31.243666
陶家宅,上海,上海,上海,021,,川沙,王桥路999号,景点,历史建筑,121.701286,31.211376
青浦博物馆,上海,上海,上海,021,69719900,青浦城区,华青南路1000号,景点,博物馆,121.134953,31.151925
奉贤博物馆,上海,上海,上海,021,67115211,南桥,南桥镇解放东路871号3楼（解放东路远东路）,景点,博物馆,121.47699,30.917442
上海市历史博物馆,上海,上海,上海,021,23299999;63232504,人民广场/南京路,南京西路325号（人民广场地铁站11号口步行200米）,景点,博物馆,121.470993,31.231001
浦南文化馆,上海,上海,上海,021,33902627,上南地区,杨新路61号,景点,陈列馆,121.494469,31.163809
嘉定区革命烈士陵园,上海,上海,上海,021,59996644,嘉定镇,塔城东路486号（新成路塔城东路）,景点,烈士陵园,121.264587,31.38883
隧道科技馆,上海,上海,上海,021,63331160,老西门/陆家浜路,中华路268号,景点,科技馆,121.499573,31.221388
上海地震科普馆,上海,上海,上海,021,57652473,佘山,环山路佘山地震基准台内,景点,科技馆,121.195264,31.092534
气象科普馆,上海,上海,上海,021,58336470,世纪公园/科技馆,锦绣路,景点,科技馆,121.552673,31.219501
沪西革命史陈列馆,上海,上海,上海,021,62449799;62442218,武宁地区,武宁路225号沪西工人文化宫内,景点,陈列馆,121.420341,31.238504
申春江旅行社,上海,上海,上海,021,63517025,人民广场/南京路,西藏中路200-1号（人民广场地铁站3号口步行100米）,景点,旅行社,121.476746,31.231544
上海市总工会旧址,上海,上海,上海,021,,西藏北路/中兴路,会文路201弄(会文路中兴路),景点,历史建筑,121.470276,31.253557
上海景泰国际旅行社有限公司,上海,上海,上海,021,69729700,青浦城区,青湖路1011号,景点,旅行社,121.128628,31.145784
海军上海博览馆,上海,上海,上海,021,56163295,宝山城区/吴淞,塘后路68号,景点,博物馆,121.507271,31.388016
屋里厢博物馆·白盒子,上海,上海,上海,021,33070337,新天地/马当路,太仓路181弄新天地北里25号（近黄陂南路）,景点,博物馆,121.474762,31.220018
上海眼镜博物馆,上海,上海,上海,021,56977528,西藏北路/中兴路,宝昌路533号,景点,博物馆,121.472672,31.260092
上海消防博物馆,上海,上海,上海,021,28955295,中山公园/江苏路,中山西路229号（近长宁路）,景点,博物馆,121.411293,31.218262
上海印刷博物馆,上海,上海,上海,021,65673587,黄兴公园,水丰路100号,景点,博物馆,121.543427,31.282276
中医药博物馆,上海,上海,上海,021,51322710,张江,蔡伦路1200号中医药大学内,景点,博物馆,121.599164,31.192763
上海纺织博物馆,上海,上海,上海,021,62996969-101,长寿路,澳门路128-150号纺博大厦3层,景点,博物馆,121.44622,31.246923
中国武术博物馆,上海,上海,上海,021,65507261,中原地区,长海路399号上海体育学院综合馆内,景点,博物馆,121.527893,31.314096
上海监狱陈列馆,上海,上海,上海,021,35104888,北外滩/外白渡桥,长阳路147号（提篮桥地铁站1号口步行320米）,景点,博物馆,121.510262,31.255676
闸北文化艺术中心,上海,上海,上海,021,56638686,西藏北路/中兴路,中兴路1111号,景点,美术馆,121.464821,31.252455
龙华寺,上海,上海,上海,021,64571440;54103445,龙华/西岸,龙华路2853号（近龙华西路）,景点,宗教,121.451851,31.17502
人民公社旧址,上海,上海,上海,021,57355555,枫泾镇,枫泾镇和平街85号,景点,革命旧址,121.018707,30.887787
外滩艺术馆,上海,上海,上海,021,,南京东路,汉口路201号（南京东路地铁站3号口步行320米）,景点,美术馆,121.486572,31.235558
延虹绿地,上海,上海,上海,021,62091726,虹桥/古北,虹桥路1518号（红宝石路地铁站5号口步行170米）,景点,城市公园,121.396355,31.200184
松江博物馆,上海,上海,上海,021,57833314;57832488,松江镇,中山东路233号,景点,博物馆,121.246368,31.006397
海鑫国际旅行社,上海,上海,上海,021,62264177,中山公园/江苏路,长宁路426号（近江苏路）,景点,旅行社,121.426331,31.223041
宝山寺,上海,上海,上海,021,56862411,美兰湖,罗溪路518号（练祁河旁）,景点,宗教,121.344383,31.418818
Club Med,上海,上海,上海,021,62798088,南京西路,南京西路街道南京西路1357号上海商城西峰528室(近西康路),景点,旅行社,121.451881,31.226421
新世界国际旅行社,上海,上海,上海,021,63201060,人民广场/南京路,金陵西路38-40号连云大厦底楼（近金陵东路）,景点,旅行社,121.472977,31.224211
东方乐器博物馆,上海,上海,上海,021,54651834,衡山路/复兴西路,高安路18弄20号,景点,博物馆,121.44442,31.203409
内史第黄炎培故居,上海,上海,上海,021,58929513,川沙,南市街74弄1号,景点,名人故居,121.705063,31.195127
宝华寺,上海,上海,上海,021,56503032,彭浦镇,高平路1000号（近江场西路）,景点,宗教,121.428219,31.297142
宗家源吉兆庵,上海,上海,上海,021,,静安寺,南京西路1618号久光百货B1楼近华山路,景点,人文古迹,121.44622,31.223589
曹王禅寺,上海,上海,上海,021,39533389,华亭镇,徐行镇徐潘公路198号（近安新路）,景点,宗教,121.322731,31.451069
留云禅寺,上海,上海,上海,021,59123333,南翔,人民街100号,景点,宗教,121.307144,31.291311
永福庵,上海,上海,上海,021,56139137,上海大学,南陈路351弄2号,景点,宗教,121.398117,31.317598
灵泉堂,上海,上海,上海,021,56410073,彭浦新村,临汾路1555号,景点,宗教,121.438658,31.310062
龙音寺,上海,上海,上海,021,54710250;189****0032,老闵行/交大师大,闵东路1号,景点,宗教,121.430832,31.002842
鸿德堂,上海,上海,上海,021,56961196,四川北路/海伦路,多伦路59号（东宝兴路地铁站1号口步行490米）,景点,宗教,121.482481,31.261919
三元宫坤道院,上海,上海,上海,021,58813960,北蔡,高科西路2119号（近锦绣路）,景点,宗教,121.53624,31.188066
慈修庵,上海,上海,上海,021,63738756,城隍庙/豫园,方浜中路榛岭街15号,景点,宗教,121.48645,31.224094
新泾堂,上海,上海,上海,021,52189950,北新泾/淞虹路,哈密路西(北新泾地铁站1号口步行440米),景点,宗教,121.37719,31.218073
福佑路清真寺,上海,上海,上海,021,63282135,城隍庙/豫园,福佑路378号(近丽水路),景点,宗教,121.488617,31.227749
天主教君王堂,上海,上海,上海,021,62174608,淮海路,巨鹿路361号,景点,宗教,121.460075,31.222776
崇福道院,上海,上海,上海,021,68525013,三林地区,杨南路555号,景点,宗教,121.497604,31.150963
吴兴寺,上海,上海,上海,021,59580209,外冈镇,沪宜公路5428号,景点,宗教,121.176735,31.363876
祥和公园,上海,上海,上海,021,,梅川路步行街,真光路1121号甲（近梅川路）,景点,城市公园,121.379662,31.242176
周虎臣曹素功笔墨博物馆,上海,上海,上海,021,63281558,杨浦区,军工路1300号合生茶岸文创园16栋,景点,博物馆,121.550896,31.303955
朱家角大清邮局,上海,上海,上海,021,19121403860,朱家角/东方绿舟,朱家角西湖街,景点,陈列馆,121.05368,31.107136
全华水彩艺术馆,上海,上海,上海,021,59247532,朱家角/东方绿舟,西井街119-121号,景点,美术馆,121.053436,31.113815
青浦银杏广场,上海,上海,上海,021,,朱家角/东方绿舟,美周路(朱家角人文艺术馆门前),景点,广场,121.055695,31.108805
国际农业展览馆,上海,上海,上海,021,62376448,虹桥火车站/机场,虹桥路2268号,景点,展览馆,121.376137,31.191212
双拥公园,上海,上海,上海,021,,莲花路/南方商城,平阳路与龙茗路交叉口西南角（近龙茗路）,景点,公园/广场,121.387314,31.134481
浦江森林公园,上海,上海,上海,021,,浦江镇,联跃路100号,景点,森林公园,121.517433,31.047125
下海庙,上海,上海,上海,021,65410761;65416559,北外滩/外白渡桥,昆明路73号,景点,宗教,121.506851,31.255505
黄浦江游览,上海,上海,上海,021,53089007,外滩,中山东二路491号B1层,景点,城市观光,121.49276,31.232594
上海欢乐谷,上海,上海,上海,021,37792222,佘山,林湖路888号（近林荫大道）,景点,主题乐园,121.216498,31.096109
贺绿汀旧居,上海,上海,上海,021,,复兴西路/丁香花园,泰安路76弄亦村4号(近兴国路),景点,名人故居,121.435715,31.206404
映巷创意工场,上海,上海,上海,021,,上海影城/新华路,定西路727号上海映巷,景点,创意园区,121.423465,31.207378
上海农业科普馆,上海,上海,上海,021,57397181,金山区,漕廊公路9166号,景点,科技馆,121.153748,30.788668
JTB国际旅行社,上海,上海,上海,021,64686639,徐家汇,漕溪北路18号上海实业大厦14层c2室,景点,旅行社,121.437813,31.192753
上海地质科普馆,上海,上海,上海,021,33934565;33935563,浦东机场/机场镇,江镇路100号,景点,科技馆,121.783295,31.177471
蔡元培故居,上海,上海,上海,021,62484996,静安寺,华山路303弄16号（希尔顿饭店斜对面）,景点,纪念馆,121.447144,31.218912
磁浮交通科技馆,上海,上海,上海,021,28907777;28907648,世纪公园/科技馆,花木街道龙阳路2100号,景点,科技馆,121.558533,31.202602
世纪广场,上海,上海,上海,021,,世纪公园/科技馆,世纪大道2100号（上海科技馆地铁站2号口旁）,景点,广场,121.542947,31.219793
游多多旅行网,上海,上海,上海,021,64511044,外滩,江西中路452号,景点,旅行社,121.48539,31.241871
南山古寺,上海,上海,上海,021,68172264,新场,新环南路269号,景点,宗教,121.648911,31.015091
延福绿地,上海,上海,上海,021,63368233,外滩,静安寺延安中路与浙江南路交口,景点,公园/广场,121.482803,31.230038
法善庵,上海,上海,上海,021,183****7268,五角场/大学区,政本路338号（抚顺路地铁站2号口步行300米）,景点,宗教,121.515228,31.285542
新天地旅行社,上海,上海,上海,021,63262154;63114510,人民广场/南京路,浙江南路88号4楼415室,景点,旅行社,121.482033,31.228743
张元济故居,上海,上海,上海,021,,音乐学院/五官科医院,淮海中路1285弄上方花园24号,景点,名人故居,121.452072,31.212831
上海集成电路科技馆,上海,上海,上海,021,58960729,张江,祖冲之路展讯中心1号楼1层,景点,科技馆,121.62677,31.21072
均瑶旅行网,上海,上海,上海,021,64433333,肇嘉浜路/中山医院,肇嘉浜路789号均瑶国际广场F3层,景点,旅行社,121.44928,31.198263
东立旅行社,上海,上海,上海,021,52300000,上海影城/新华路,延安西路1228弄2号嘉利大厦c座28楼,景点,旅行社,121.42775,31.209814
真如古镇,上海,上海,上海,021,,曹杨地区,兰溪路225号,景点,古村古镇,121.402802,31.246538
上海四行仓库抗战纪念馆,上海,上海,上海,021,63808222;63800180,苏河湾,光复路21号,景点,纪念馆,121.47113,31.240326
上海中国留学生博物馆,上海,上海,上海,021,57611172,松江万达广场,茸梅路1177弄7号,景点,博物馆,121.245079,31.04917
承源广场,上海,上海,上海,021,,八佰伴,崂山路712号,景点,公园/广场,121.525925,31.220406
静安八景园,上海,上海,上海,021,,静安寺,静安寺街道南京西路1649号静安公园内（近静安寺）,景点,园林,121.447258,31.222116
州桥老街,上海,上海,上海,021,59918114,嘉定镇,沙霞路68号,景点,休闲街区,121.251076,31.384323
上海汽车博览公园,上海,上海,上海,021,69502570,安亭镇,博园路7575号,景点,文化公园,121.173721,31.278559
半岛1919创意园区,上海,上海,上海,021,56840702,淞滨地区,淞兴西路258号,景点,休闲街区,121.488022,31.366791
甜爱路,上海,上海,上海,021,62189993,虹口足球场/鲁迅公园,甜爱路（近山阴路、中华新路）,景点,休闲街区,121.48455,31.27002
新天鹭会议中心,上海,上海,上海,021,51232166-8888,虹桥火车站/机场,程家桥街道上海迎宾三路101号,景点,景点/周边游,121.352953,31.185884
安亭老街,上海,上海,上海,021,138****4122,安亭镇,安亭镇安亭街（近新源路）,景点,休闲街区,121.153114,31.298574
黄金城道步行街,上海,上海,上海,021,32303352,虹桥/古北,虹桥街道伊犁南路黄金城道306-1号,景点,休闲街区,121.401497,31.195087
七宝皮影艺术馆,上海,上海,上海,021,54795132,七宝,七宝古镇北西街95号(近七宝老街),景点,陈列馆,121.354172,31.152424
奉贤海滩,上海,上海,上海,021,57120888,海湾旅游区,海鸥路与海湾路交叉口东南30米,景点,海滨沙滩,121.521088,30.81329
奉贤生态园,上海,上海,上海,021,,海湾旅游区,海湾镇,景点,动植物园,121.556908,30.817907
大通之旅旅行社,上海,上海,上海,021,56942622,中山北路/甘泉地区,宜川路28号,景点,旅行社,121.440582,31.25733
顾正红纪念馆,上海,上海,上海,021,62661500,长寿路,澳门路300号（陕西北路宜昌路）,景点,纪念馆,121.442507,31.247119
大通旅游,上海,上海,上海,021,4008201999,八佰伴,南泉北路528-1号（永乐家电和浦发银行中间的玻璃房）,景点,旅行社,121.518234,31.229807
上海杨培明宣传画收藏艺术馆,上海,上海,上海,021,62111845,复兴西路/丁香花园,延安西路726号(华敏翰尊)7楼K座,景点,美术馆,121.433761,31.215361
张江艺术公园,上海,上海,上海,021,51345058,张江,张江高科技园区松涛路666号,景点,文化公园,121.584213,31.203154
永福寿安寺,上海,上海,崇明区,021,69698981,南门,江帆路9号,景点,宗教,121.42215,31.614908
程十发艺术馆,上海,上海,上海,021,57721588;57712019,松江镇,中山中路458号,景点,美术馆,121.227638,31.0072
嘉川路小游园,上海,上海,上海,021,,上海南站,凌云路283号,景点,城市公园,121.418563,31.134514
圣三一堂,上海,上海,上海,021,,南京东路,九江路201号,景点,宗教,121.486099,31.236706
松江城市规划展示馆,上海,上海,上海,021,37720099,泰晤士小镇,三新北路900弄626号,景点,陈列馆,121.198059,31.033937
松江美术馆,上海,上海,上海,021,67821211;67821886,泰晤士小镇,三新北路900弄泰晤士小镇601号,景点,美术馆,121.198174,31.033247
上海琉璃艺术博物馆,上海,上海,上海,021,64672268-8858;33687156,瑞金宾馆区,泰康路25号,景点,陈列馆,121.470329,31.207806
月浦堂,上海,上海,上海,021,56937980,月浦镇,新街21弄12号(德都路月罗公路),景点,景点/周边游,121.427773,31.420933
紫薇公园,上海,上海,上海,021,58956685,张江,紫薇路60号（近古桐南路）,景点,公园/广场,121.614929,31.20039
东美航空旅游,上海,上海,上海,021,64725858,肇嘉浜路/中山医院,肇嘉浜路376轻工大厦2-3层,景点,旅行社,121.457703,31.202339
竹刻博物馆,上海,上海,上海,021,59537232;59928800,嘉定镇,南大街349号,景点,博物馆,121.251289,31.383381
新江湾城公园,上海,上海,上海,021,182****2083,新江湾城,政和路与国秀路交叉口西北角,景点,城市公园,121.51358,31.33337
傅家玫瑰天主堂,上海,上海,上海,021,58853172,源深体育中心,浦东大道1115号,景点,宗教,121.532211,31.24205
拉拉勾旅游网,上海,上海,上海,021,4006060939,张江,张江高科技园区亮秀路112号1号楼908室,景点,旅行社,121.602534,31.201094
陈化成纪念馆,上海,上海,上海,021,56115728,宝山城区/吴淞,友谊路1号（近东林路）,景点,纪念馆,121.493164,31.408543
东岳庙,上海,上海,上海,021,57722809,松江镇,岳阳街道中山中路196弄9号,景点,景点/周边游,121.233345,31.007994
