名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
普贤殿,河南,郑州,登封市,0371,,少林寺风景区,西北15公里处的嵩山少室山下嵩山少林风景区少林寺内（西北角）,景点,景点/周边游,112.940805,34.507751
大风车3d科技体验馆,河南,郑州,郑州,0371,66229168,大石桥/体育场,5D影院人民公园西门内,景点,科技馆,113.660579,34.762349
六祖堂,河南,郑州,登封市,0371,,少林寺风景区,207国道嵩山少林风景区少林寺内,景点,宗教,112.941151,34.506533
天一航空主题飞行基地,河南,郑州,郑州,0371,4009990925,中原区,科学大道与白松路交叉口北1公里,景点,更多景点/周边游,113.490466,34.815046
海外国际旅行社有限公司,河南,郑州,郑州,0371,,裕达国贸,工人路116-3号,景点,旅行社,113.620671,34.741001
中港国际旅行社,河南,郑州,上街区,0371,68119933,铝城公园,理想名家3号楼M1室,景点,旅行社,113.311789,34.80306
永安陵,河南,郑州,巩义市,0371,,巩义市其他,永安南路,景点,古代遗迹,112.968149,34.662769
中州国际旅行社代理点,河南,郑州,郑州,0371,,金水路/省政府,政三街与花园路辅路交叉口东120米,景点,旅行社,113.683508,34.765246
贝克旅行社,河南,郑州,巩义市,0371,64367777,星月时代广场,人民路92号贝克大酒店,景点,旅行社,112.985941,34.750216
宋神宗永裕陵,河南,郑州,巩义市,0371,,巩义市其他,八陵村附近,景点,古代遗迹,112.921591,34.648501
世界行旅行社,河南,郑州,郑州,0371,159****1751,建文新世界,任砦北街1号2号楼6单元10层156号,景点,旅行社,113.668391,34.770851
豫中旅紫荆山营业部,河南,郑州,郑州,0371,4000517665,新世界百货,紫荆山路与商城路交叉口向北100米路西华林新时代广场5楼0522室,景点,旅行社,113.681599,34.755472
康辉国际旅行社国贸广场营业部,河南,郑州,郑州,0371,66372318,国贸360,花园路农业路国贸新领地4号楼2单元1103室,景点,旅行社,113.682511,34.785301
河南康辉国际旅行社郑州文化路第二门市部,河南,郑州,郑州,0371,63861571;187****5406,国贸360,文化路街道丰产路与文化路交叉口东南角世纪城东塔12层B座,景点,旅行社,113.672351,34.781811
金辉国际旅行社有限公司,河南,郑州,新郑市,0371,60296007,新郑金苑小区,新华路小高庄大街10号路西,景点,旅行社,113.745351,34.387971
东运河游船观光,河南,郑州,郑州,0371,,郑东新区CBD,如意湖文化广场旁,景点,城市观光,113.725792,34.775314
河南金城国际旅行社宝中旅游,河南,郑州,新郑市,0371,62581561;152****7363,新郑机场,薛店大道,景点,旅行社,113.799976,34.495056
康辉国际旅行社,河南,郑州,郑州,0371,65937008,东风路,天明路86号,景点,旅行社,113.640062,34.802092
店连店国际旅行社,河南,郑州,郑州,0371,,西大街,紫荆山路兴达国贸18层,景点,旅行社,113.681634,34.751133
邪无寺,河南,郑州,郑州,0371,186****5238,金水区,唐人街文化广场A237,景点,景点/周边游,113.719706,34.754596
天然宝艺术馆,河南,郑州,郑州,0371,,二七万达,嵩山南路249-8号,景点,美术馆,113.628487,34.714573
天地人和国际旅行社,河南,郑州,登封市,0371,62966789;62965678,百货大楼/中天广场,中越大街与菜园路交叉口华天大酒店一楼,景点,旅行社,113.042646,34.458016
北辰国际旅行社,河南,郑州,郑州,0371,,农科路酒吧街,农业路政七街省汇中心a座2609号,景点,旅行社,113.688334,34.786824
郑州青屏旅行社,河南,郑州,新密市,0371,69822606;69221666,新密市政府,行政路9号（青屏宾馆院内）,景点,旅行社,113.391284,34.537894
天天旅行网,河南,郑州,郑州,0371,4000077365,福都生活广场,航海路未来路交叉口向北300米路西未来名家1号楼8楼022室,景点,旅行社,113.705836,34.724376
中国青年旅行社,河南,郑州,郑州,0371,136****9050,金水区,金水路建发大厦505,景点,旅行社,113.669524,34.765374
河南旅游集团有限公司,河南,郑州,郑州,0371,68262810,经三路沿线,顺河路3号,景点,旅行社,113.693938,34.760138
月光天鹅湖艺术中心,河南,郑州,新密市,0371,62940111;62940222,新密市政府,东大街与农业路交叉口西南角金霖商厦5楼,景点,创意园区,113.387272,34.53604
中州国际旅行社,河南,郑州,郑州,0371,63320237,碧沙岗,嵩山路与建设路交叉口天龙大厦,景点,旅行社,113.627448,34.753614
猩猩馆,河南,郑州,郑州,0371,,国贸360,灵长动物区,景点,动物园,113.68587,34.787873
康辉国际旅行社,河南,郑州,郑州,0371,63881116,大石桥/体育场,大石桥街道南阳路大石桥SOHO广场A座1409室（南阳路工商银行附近）,景点,旅行社,113.654803,34.76522
中国旅行社,河南,郑州,郑州,0371,55600733,中原万达,中原路171号中原万达写字楼B座1121室,景点,旅行社,113.600964,34.747006
康辉国际旅行社,河南,郑州,郑州,0371,139****7843,新世界百货,紫荆山路阳光铭座A座22层2203室（近商城路）,景点,旅行社,113.682441,34.755181
旅游百事通,河南,郑州,郑州,0371,139****7734,升龙广场,政通路66-7号升龙商业广场F2层,景点,旅行社,113.641968,34.725327
康辉国际旅行社,河南,郑州,郑州,0371,66382228;66316663,大上海城,二七路金博大B座27楼2702室,景点,旅行社,113.666282,34.755002
河南康辉国际旅行社,河南,郑州,郑州,0371,159****3565,大石桥/体育场,金水路与二七路交叉口向西200米路南兴达通苑4楼122室,景点,旅行社,113.664327,34.763937
丰源旅行社,河南,郑州,郑州,0371,56761145,柳林刘庄,花园路宏明路汉飞城市公园1期8号楼3单元1102,景点,旅行社,113.677277,34.825107
文博公园,河南,郑州,郑州,0371,,国贸360,农业路1号,景点,城市公园,113.674522,34.788288
海外国际旅行社有限公司,河南,郑州,郑州,0371,88889990,东风路,南阳路226号富田大厦815室,景点,旅行社,113.635383,34.795018
中国国际旅行社,河南,郑州,郑州,0371,65852318,国贸360,农业路与花园路交叉口向东50米路南豫博大厦西座16楼河南国旅,景点,旅行社,113.683526,34.786117
华商温泉国际酒店,河南,郑州,新郑市,0371,62569727,龙湖广场/升达大学,龙湖镇107国道与双湖大道交叉口向南100米路东,景点,温泉,113.683961,34.607787
国际旅行社,河南,郑州,郑州,0371,63364977,大石桥/体育场,南阳路315-5号（大石桥地铁站C口步行220米）,景点,旅行社,113.653359,34.767059
民族抗战英雄郭兰纪念馆,河南,郑州,新郑市,0371,132****6101,新郑市其他,八千乡楼刘村,景点,纪念馆,113.837137,34.334577
旅游百事通,河南,郑州,郑州,0371,180****1816,东风路,东风路与南阳路交叉口向西200米路北（富田丽景北门正对面）,景点,旅行社,113.631103,34.800083
郑州梵高星空错觉艺术馆,河南,郑州,郑州,0371,156****9334,大上海城,东太康路28号大上海城南门4层,景点,展览馆,113.669487,34.755909
娘娘庙,河南,郑州,新郑市,0371,62651160,新郑市其他,中国河南省郑州市新郑市辛店镇刘弯村,景点,宗教,113.812836,34.593001
凯撒旅游,河南,郑州,郑州,0371,86565950;4006066666,万象城,民主路10号华润万象城F1层,景点,旅行社,113.662262,34.754562
中海国际旅行社,河南,郑州,郑州,0371,56700258,大石桥/体育场,文化路112号文化嘉园1401室,景点,旅行社,113.666821,34.770123
银基黄帝宫御温泉,河南,郑州,新密市,0371,56516820;4000178178,新密市其他,大鸿路1号银基国际旅游度假区内（郑栾高速轩辕丘出口西5公里）,景点,温泉,113.549905,34.481837
雁鸣蟹岛亲子戏雪场,河南,郑州,中牟县,0371,185****3050,中牟县其他,雁鸣湖镇小店村雁鸣蟹岛西门,景点,滑雪场,114.080661,34.82463
西泰山村千稼集,河南,郑州,新郑市,0371,85901916;85901919,新郑市其他,会盟大道与泰山路交叉口西南角,景点,民俗文化村,113.640196,34.579341
乐游户外运动俱乐部,河南,郑州,郑州,0371,87533789,火车站/二七广场,紫荆山南路街道紫荆山路金城街棕榈泉18号楼1872室,景点,旅行社,113.680437,34.725021
卢店广场夜市,河南,郑州,登封市,0371,,登封市其他,少林大道与龙泉路交叉口西60米,景点,夜市,113.145126,34.458591
滨黄河森林公园,河南,郑州,郑州,0371,,黄河游览区,黄河大堤南,景点,森林公园,113.561401,34.907673
古柏渡丰乐樱花园,河南,郑州,荥阳市,0371,86571111;86572222,荥阳市其他,南水北调穿黄口区域,景点,植物园,113.238089,34.875121
天健湖公园,河南,郑州,郑州,0371,,中原区,枫香街与创新大道交叉口,景点,城市公园,113.482801,34.816446
科教公园,河南,郑州,郑州,0371,,国家森林公园/北龙湖,中州大道杨金路131号公交车河村站,景点,公园/广场,113.745728,34.845119
凤河公园,河南,郑州,中牟县,0371,,白沙镇,故城南路与花马东街交汇处西南角,景点,文化公园,113.896629,34.71072
郑新公园,河南,郑州,郑州,0371,,黄河科技大学城,南三环与新郑路交叉口南北两侧,景点,城市公园,113.689659,34.697887
西运河公园,河南,郑州,郑州,0371,,郑东新区CBD,渠北路以北、众意路以西的西运河两侧,景点,文化公园,113.735153,34.778103
锦和公园,河南,郑州,郑州,0371,,高新区,连霍高速与西四环交叉口西南角,景点,城市公园,113.525032,34.840508
法王寺,河南,郑州,登封市,0371,62830518,登封市其他,嵩阳街道中岳大街146号嵩山风景区内,景点,宗教,113.026586,34.504152
中国旅行社,河南,郑州,郑州,0371,86588387,长江中路沿线,长江路103号-附64号,景点,旅行社,113.633286,34.709484
河南省中国青年旅行社,河南,郑州,郑州,0371,60903355,人民路/紫荆山,金水路16号中青大厦1407,景点,旅行社,113.677891,34.764711
郑州西流湖公园,河南,郑州,郑州,0371,67528188,高新区,中原西路街道中原西路北150米,景点,公园/广场,113.578193,34.762381
康辉旅行社,河南,郑州,郑州,0371,67727888,郑东新区,金水路与心怡路交叉口晖达新领地小区,景点,旅行社,113.772536,34.772535
青龙温泉大酒店,河南,郑州,巩义市,0371,64115588;158****8347,汽车站,望嵩路46号,景点,温泉,112.998152,34.732706
郑州市绿城广场,河南,郑州,郑州,0371,,郑州大学,嵩山南路与中原路,景点,广场,113.629814,34.746384
青年公园,河南,郑州,新郑市,0371,,豫康新城,郑港十路与郑港九路中间,景点,公园/广场,113.843774,34.560311
京襄城遗址生态园,河南,郑州,荥阳市,0371,,荥阳市其他,商隐路西200米,景点,古代遗迹,113.443199,34.723618
上街人民广场,河南,郑州,上街区,0371,,铝城公园,中心路与廿峡线交叉口南150米,景点,广场,113.308563,34.801739
郑州美术馆,河南,郑州,郑州,0371,67981173;67983163,瑞达路沿线,瑞达路83号,景点,美术馆,113.56926,34.798725
艺术中心艺术馆,河南,郑州,郑州,0371,69092262,郑东新区CBD,商务内环路河南省艺术中心,景点,美术馆,113.724931,34.770641
河南省书画院,河南,郑州,郑州,0371,66253143,大上海城,二七路55号,景点,美术馆,113.667206,34.757851
华夏美术馆,河南,郑州,郑州,0371,65865573,人民路/紫荆山,经五路中共河南省委员会,景点,美术馆,113.677475,34.764656
少林寺龙门石窟一日游,河南,郑州,郑州,0371,66293386,火车站/二七广场,紫荆山东大街裕鸿花园D座10楼B户,景点,旅行社,113.681792,34.748049
天主堂,河南,郑州,郑州,0371,66229744,西大街,一道街51-1号（人民公园地铁站B口步行400米）,景点,宗教,113.659798,34.754238
莲花山旅游开发有限公司,河南,郑州,郑州,0371,56726661,经三路沿线,经三路26号思达数码大厦14楼,景点,旅行社,113.692005,34.780573
世纪行旅行社有限公司,河南,郑州,郑州,0371,65582330,曼哈顿广场/英协路,金水路与英协路交口盛润白宫14楼,景点,旅行社,113.719604,34.761468
峻极宫,河南,郑州,登封市,0371,62850819,登封市其他,嵩阳景区,景点,宗教,113.040464,34.499826
河南省中国旅行社集团有限公司,河南,郑州,郑州,0371,88885591;88885593,东建材,聚源路与宏图街交叉口聚源国际东塔五楼,景点,旅行社,113.74069,34.752665
永厚陵,河南,郑州,巩义市,0371,,宋陵公园,西陵北巷巩义市杜甫路街道办事处中心学校西北侧约210米,景点,古代遗迹,112.978846,34.745361
山水温泉,河南,郑州,郑州,0371,63707777;88886599,东风路,东风路街道东风路与天明路交叉口向南100米路东,景点,温泉,113.644427,34.79752
郑州李湾水库,河南,郑州,新密市,0371,,新密市其他,牛店镇李湾村李湾水库,景点,现代建筑,113.217666,34.50446
渔夫堂,河南,郑州,新郑市,0371,,西亚斯大学,渔夫子路39号,景点,宗教,113.767529,34.394436
郑州幽盛寺,河南,郑州,新郑市,0371,,新郑市其他,具茨山国家级森林公园323省道,景点,宗教,113.526054,34.354552
巩义市石河道公园,河南,郑州,巩义市,0371,,丹尼斯商场,新兴路,景点,公园/广场,113.002038,34.759728
郑州曹马沟水库,河南,郑州,新密市,0371,,新密市其他,刘寨镇振东路,景点,自然景观,113.570309,34.483309
郑州罗垌水库,河南,郑州,新郑市,0371,,龙湖广场/升达大学,泰山路鸿鹄路龙泊圣地,景点,现代建筑,113.700319,34.596785
千玺塔,河南,郑州,郑州,0371,,曼哈顿广场/英协路,商务内环路3号楼,景点,现代建筑,113.722214,34.768974
汇港温泉,河南,郑州,郑州,0371,61175888,惠济区,新江山路与开元路交叉口南100米路西,景点,温泉,113.58852,34.864573
旅游百事通,河南,郑州,中牟县,0371,150****0505,中牟县其他,郑尉路经开区九龙中学西北侧约140米,景点,旅行社,113.839286,34.638559
思念果岭悦温泉,河南,郑州,郑州,0371,56090688;56029755,黄河游览区,黄河南岸86号思念果岭国际社区,景点,温泉,113.515953,34.912933
河南省中国青年旅行社,河南,郑州,郑州,0371,65786320,经三路沿线,经三路红专路交叉口融丰花苑A座5楼,景点,旅行社,113.692176,34.781316
汉江水会温泉酒店,河南,郑州,郑州,0371,56689999,帝湖,嵩山路街道,景点,温泉,113.623207,34.714615
汉阙,河南,郑州,新郑市,0371,,轩辕故里,轩辕路黄帝故里景区内,景点,人文古迹,113.727379,34.399906
长寿山-森林公园,河南,郑州,巩义市,0371,,巩义市其他,012乡道东50米,景点,森林公园,113.142889,34.698049
旅游百事通,河南,郑州,郑州,0371,55057796;180****1816,东风路,南阳路152号院,景点,旅行社,113.62986,34.804668
郑州市动物园-益智游乐挖掘机,河南,郑州,郑州,0371,,农科路酒吧街,政七街与林科路交叉口西南,景点,动物园,113.686544,34.788224
极限广告设备郑州展示中心,河南,郑州,郑州,0371,187****2980,东建材,商都路5号中力国际广告材料市场C区9排,景点,展览馆,113.734536,34.743958
五洲石宫馆,河南,郑州,郑州,0371,55008836,汽车东站,商都路33号1-5室,景点,展览馆,113.750551,34.746641
河南丰邦建材装饰产品展示中心,河南,郑州,郑州,0371,155****6622,福都生活广场,正馨花园西南门东南80米,景点,展览馆,113.684968,34.716008
振兴路美食街,河南,郑州,新密市,0371,,郑煤集团总医院,振兴路尚慧跆拳道东南侧约60米,景点,步行街,113.404945,34.513023
石船,河南,郑州,登封市,0371,150****6692,登封市其他,太室路与少室路交叉口北50米嵩阳景区内,景点,更多景点/周边游,113.040374,34.499938
中州旅行社,河南,郑州,郑州,0371,180****8859,康桥商务广场,紫荆山与陇海路交叉口方圆创世大厦A座1913室,景点,旅行社,113.683077,34.740508
金水河源旅游度假区,河南,郑州,郑州,0371,65598888,二七区,华美石材路与河源东路交叉口向西500米路南附近,景点,自然风光,113.603423,34.638733
淘宝城美丽小铺,河南,郑州,巩义市,0371,188****2977,星月时代广场,新兴路建设路交叉口,景点,步行街,112.988066,34.756186
昆仑望岳艺术馆,河南,郑州,郑州,0371,56170000,儿童公园/凯旋门,华山路与颖河路交会处向西,景点,美术馆,113.596309,34.739924
伏羲大峡谷,河南,郑州,新密市,0371,69226789,新密市其他,尖山风景区月寨村,景点,自然风光,113.197117,34.608087
茶店文化广场,河南,郑州,巩义市,0371,64184617;156****9027,巩义市其他,新米路伟业装饰旁,景点,公园/广场,113.213671,34.689065
银基乐海水世界,河南,郑州,新密市,0371,4000178178;68538888,新密市其他,大鸿路银基国际旅游度假区内,景点,水上乐园,113.545594,34.480951
锦艺城海洋馆,河南,郑州,郑州,0371,67690888,锦艺城/王府井,棉纺西路锦艺城C区负一楼,景点,海洋馆,113.606567,34.763107
银基国际旅游度假区,河南,郑州,新密市,0371,4000178178,新密市其他,刘寨镇大鸿路1号,景点,主题乐园,113.550112,34.48351
嵩山传奇风洞飞行体验馆,河南,郑州,登封市,0371,53797727,登封市其他,卢崖瀑布景区,景点,游乐场,113.080307,34.479866
桥头夜市,河南,郑州,新密市,0371,69962218,新密市政府,新华路街道南密新路618号,景点,夜市,113.400643,34.536907
诚信旅行社,河南,郑州,巩义市,0371,64390999,巩义东区,滨河路横店电影城向南150米,景点,旅行社,113.014017,34.748967
康辉旅游,河南,郑州,郑州,0371,61172882,康桥商务广场,南仓街16-20号（陇海东路地铁站A口步行380米）,景点,旅行社,113.686797,34.737477
中国旅行社,河南,郑州,郑州,0371,63791221,陈砦,"(金水陈寨)文化北路3.文化北路3-2,文化路126号",景点,旅行社,113.660656,34.811096
大玉米58楼城市观光厅,河南,郑州,郑州,0371,68895858,郑东新区CBD,如意湖街道郑东新区CBD商务内环路与通泰路交叉口北400米（会展宾馆58楼）,景点,高空观景,113.727318,34.770851
足球公园,河南,郑州,郑州,0371,,国家森林公园/北龙湖,北三环东延线与众意路交叉口向南50米左右路西,景点,公园/广场,113.722798,34.804165
织机洞,河南,郑州,荥阳市,0371,,荥阳市其他,S232,景点,古代遗迹,113.330322,34.643052
天空明星蜡像馆,河南,郑州,郑州,0371,65333400,火车站/二七广场,德化街100号百年德化风情购物公园D区3层,景点,蜡像馆,113.665398,34.750931
竹林寺,河南,郑州,荥阳市,0371,151****2688,荥阳市其他,高山镇019县道太溪池东南200米,景点,宗教,113.240892,34.781116
可润农庄,河南,郑州,新密市,0371,56260825;56260826,新密市其他,郑州曲梁产业集聚区岗牛村,景点,更多景点/周边游,113.63222,34.558363
黄河彩虹谷,河南,郑州,荥阳市,0371,68211166,荥阳市其他,广武镇张庄村,景点,更多景点/周边游,113.443169,34.934608
大熊山仙人谷,河南,郑州,登封市,0371,62925666,登封市其他,徐庄镇013乡道附近,景点,自然风光,113.129526,34.280155
郑州商城游园,河南,郑州,郑州,0371,,西大街,北顺城街与商城路交叉口北100米,景点,公园/广场,113.672005,34.755555
万达金街,河南,郑州,郑州,0371,,正弘中心,花园路与农科路交叉口向西500米万达中心金街2-203室,景点,步行街,113.677132,34.792561
石榴园,河南,郑州,荥阳市,0371,135****1836,荥阳市其他,兴榴大道东南侧,景点,植物园,113.372643,34.952613
中唐国际旅行社,河南,郑州,新郑市,0371,136****1586,炎黄广场,新华路街道黄路小学西100米路北哈乐佛外语一楼,景点,旅行社,113.743288,34.399609
东配楼大会议室,河南,郑州,郑州,0371,,郑东新区CBD,金水东路农业南路交叉口河南省交通运输厅3层,景点,景点/周边游,113.756728,34.766458
长城艺术馆,河南,郑州,郑州,0371,,凤凰城/上悦城,郑汴路127号郑州上悦城F1层,景点,美术馆,113.715485,34.746288
郑州海外国际旅行社,河南,郑州,中牟县,0371,60219981,县政府,广惠街街道万胜路春和景明5,景点,旅行社,113.977955,34.715525
中瑞国际旅行社,河南,郑州,郑州,0371,86136688,人民路/紫荆山,花园路街道纬五路38号丽枫酒店6楼701室,景点,旅行社,113.686066,34.771576
石渠阁美术馆,河南,郑州,郑州,0371,,郑东新区CBD,商务东三街天下收藏文化街B1层,景点,美术馆,113.734351,34.772941
麻将广场,河南,郑州,新密市,0371,,新密市政府,新华路街道五四广场万客隆后,景点,公园/广场,113.39361,34.538059
茶祖宫,河南,郑州,郑州,0371,151****9369,金水区,商城东路唐人街文化广场C区155-156室,景点,景点/周边游,113.719933,34.754893
中州盆景园,河南,郑州,郑州,0371,,西元国际广场,西流湖公园（东北角）,景点,植物园,113.587551,34.769664
走天涯旅行社,河南,郑州,巩义市,0371,156****1286,巩义市其他,G310与政德路交叉口西北方向100米,景点,旅行社,112.946061,34.698251
郑州昌明奶牛科普乐园,河南,郑州,荥阳市,0371,138****1035,荥阳市其他,314省道高村乡刘铺头村,景点,特色乡村,113.354755,34.924742
河南中州盆景文化园,河南,郑州,郑州,0371,157****6576,二七区,宏西路西150米,景点,文化公园,113.529764,34.653852
河南大唐国际旅行社,河南,郑州,荥阳市,0371,,荥阳市其他,万业世纪广场北门东60米,景点,旅行社,113.418004,34.792854
福田佛堂,河南,郑州,荥阳市,0371,151****7717;155****6616,荥阳站,汜河路向阳小区东南侧约30米,景点,景点/周边游,113.390526,34.794624
郑州市东方翰典文化博物馆,河南,郑州,郑州,0371,66711666,省电视台,福彩路1号山顶大厦3楼,景点,博物馆,113.698914,34.807974
布行街,河南,郑州,郑州,0371,,二七区,大学南路与贺江路交叉口东北120米,景点,步行街,113.646,34.69726
大明展示,河南,郑州,郑州,0371,66883299;132****6388,东建材,中立国际广告材料市场C区5排3号,景点,展览馆,113.733743,34.744023
讲堂,河南,郑州,登封市,0371,,登封市其他,太室路与少室路交叉口北50米嵩阳景区嵩阳书院内,景点,宗教,113.033811,34.480774
陶瓷一条街,河南,郑州,郑州,0371,,普罗旺世/庙李,金杯路与信基路交叉口东150米,景点,步行街,113.630713,34.815203
关虎屯商业街,河南,郑州,郑州,0371,,国贸360,花园路39号,景点,步行街,113.679695,34.783169
三磨社区健身广场,河南,郑州,郑州,0371,,中原万达,中原路177号,景点,公园/广场,113.604773,34.747076
博盛国际玻璃艺术馆,河南,郑州,郑州,0371,139****3978,康桥商务广场,东明路75号裕丰国际酒店用品城A1030,景点,美术馆,113.69933,34.741179
李子秋艺术馆,河南,郑州,郑州,0371,,东建材,区郑东新区农业南路与七里河北路交叉口向西150米81号,景点,美术馆,113.755211,34.759331
善缘佛堂,河南,郑州,新郑市,0371,,新郑市其他,开源大道与013乡道交叉口北100米,景点,景点/周边游,113.689335,34.327305
河南新华展览中心,河南,郑州,郑州,0371,,经开区,经北二路35号,景点,展览馆,113.745289,34.725069
中方圆建机展厅,河南,郑州,荥阳市,0371,,荥阳市其他,郑上路方圆物流北150米,景点,展览馆,113.339002,34.804273
百鸟乐岛,河南,郑州,郑州,0371,,火车站/二七广场,郑州锦荣商贸城东五街8272号,景点,更多景点/周边游,113.669394,34.741304
旅游百事通,河南,郑州,郑州,0371,139****5488,儿童公园/凯旋门,汝河路工人路西耿河家园二号楼一单元,景点,旅行社,113.623197,34.732857
嵩顶滑雪度假区,河南,郑州,巩义市,0371,64464889,巩义市其他,夹津口镇卧龙村,景点,滑雪场,113.00398,34.531107
中港国旅,河南,郑州,荥阳市,0371,180****4777,建业购物广场,京城路与索河路交叉口旁,景点,旅行社,113.410962,34.786986
鸿雁国际旅行社,河南,郑州,中牟县,0371,153****6835,豫康新城,锦绣绿苑郑港七街,景点,旅行社,113.871642,34.557802
旅游百事通,河南,郑州,荥阳市,0371,139****0586,荥阳植物园,京城路与郑上路交叉口北140米,景点,旅行社,113.409826,34.776536
五云山品位生活馆,河南,郑州,荥阳市,0371,67313333,荥阳市其他,中原西路五云山大道166号,景点,景点/周边游,113.298729,34.751902
太室山,河南,郑州,登封市,0371,62745000;62830518,登封市其他,207国道嵩山风景名胜区内,景点,自然风光,113.046839,34.504629
狼城岗文化健身广场,河南,郑州,中牟县,0371,,中牟县其他,狼东路南50米,景点,公园/广场,114.191416,34.861894
众信旅游,河南,郑州,郑州,0371,180****7307,新世界百货,紫荆山路裕鸿国际A座1807室,景点,旅行社,113.682759,34.754166
郑州纺织工业博物馆,河南,郑州,郑州,0371,,锦艺城/王府井,棉纺西路,景点,博物馆,113.617714,34.760571
郑州雕塑公园,河南,郑州,郑州,0371,,高新区,化工路28号,景点,城市公园,113.590132,34.782977
郑州航空港清真寺,河南,郑州,新郑市,0371,135****0509,新郑机场,新港大道18号,景点,宗教,113.828817,34.520977
中博鉴藏,河南,郑州,郑州,0371,139****9159,郑东新区CBD,商务东三街天下收藏南区负1楼,景点,展览馆,113.73432,34.77053
图片展,河南,郑州,巩义市,0371,,巩义市其他,康百万庄园景区主宅区七院内,景点,人文古迹,112.94958,34.762985
杨业功德祠,河南,郑州,新密市,0371,,新密市其他,周甘路与梦祥路交叉路口西北侧,景点,人文古迹,113.446238,34.459493
常寨村抗日烈士纪念碑,河南,郑州,登封市,0371,,登封市其他,文颖线,景点,纪念公园,112.796566,34.418007
小院啤酒花园,河南,郑州,荥阳市,0371,64995333,荥阳市其他,洞林路,景点,广场,113.441813,34.674193
老梁夜市,河南,郑州,新密市,0371,136****1099,新密市其他,周甘路华夏铝材旁,景点,夜市,113.494641,34.443462
柴荣墓,河南,郑州,新郑市,0371,,新郑市其他,郭店镇陵后村村民委员会西南,景点,古代遗迹,113.702616,34.56083
苏秦墓,河南,郑州,巩义市,0371,,巩义市其他,南新街,景点,古代遗迹,112.866038,34.63953
新密市神雕文彩艺术工作室,河南,郑州,新密市,0371,135****7725,客运中心站,新华路街道南密新路259号两千家洗车对面,景点,美术馆,113.395515,34.522655
森玉树化石,河南,郑州,郑州,0371,,经开区,经北六路与经开第八大街交叉口东北140米,景点,景点/周边游,113.765893,34.734133
聋艺艺术馆,河南,郑州,郑州,0371,,凤凰城市广场,未来路与陇海东路交汇处东北角凤凰茶城内,景点,美术馆,113.704742,34.741119
华豫斋艺术馆,河南,郑州,郑州,0371,,郑东新区CBD,九如东路2-4号附近,景点,美术馆,113.734486,34.773106
三境堂,河南,郑州,登封市,0371,,嵩阳公园,七星街嵩阳公园东南侧约30米,景点,宗教,113.035007,34.470347
宣衡收藏会馆,河南,郑州,郑州,0371,,郑东新区CBD,天下收藏文化街北区3楼301室,景点,展览馆,113.734481,34.773109
樱花园,河南,郑州,郑州,0371,,郑州大学新校区,厚德大道与泊月路交叉口东北150米,景点,植物园,113.535194,34.813438
飞白视觉艺术,河南,郑州,郑州,0371,,郑东新区CBD,商务内环与九如东路交叉口天下收藏文化街南区3楼3088室,景点,博物馆,113.734694,34.772144
茅台酒文化展览馆,河南,郑州,郑州,0371,63386199,郑州东站,文化产业大厦b座1楼,景点,展览馆,113.769829,34.753838
河南省矿产品展销中心,河南,郑州,郑州,0371,,郑东新区CBD,金水东路15号万鼎商业广场1层,景点,展览馆,113.745232,34.764729
佩婷画廊,河南,郑州,郑州,0371,139****9489,丰业广场/千盛广场,丰产路附近,景点,美术馆,113.656736,34.783546
中国旅行社集团有限公司,河南,郑州,郑州,0371,158****6626,宝龙城市广场/熙地港,农业东路33号宝龙城市广场2F层,景点,旅行社,113.737381,34.78212
明山庙村文化广场,河南,郑州,中牟县,0371,,中牟县其他,223省道东50米,景点,公园/广场,114.029814,34.755572
柏庙文化广场,河南,郑州,上街区,0371,,上街区,五云路与018乡道交叉口西100米,景点,公园/广场,113.299893,34.770624
登封市文化馆三级馆拆迁过渡馆,河南,郑州,登封市,0371,,嵩阳公园,嵩山路113号,景点,展览馆,113.037598,34.473431
国际城市广场,河南,郑州,中牟县,0371,,豫康新城,雍州路,景点,公园/广场,113.859087,34.566977
昌隆长城,河南,郑州,郑州,0371,60242328,省电视台,汽配大世界13排南8号,景点,历史建筑,113.678864,34.812214
梅村文化广场,河南,郑州,登封市,0371,,登封市其他,梅村卫生室附近文颖线,景点,公园/广场,112.968569,34.409182
思源会馆,河南,郑州,新郑市,0371,,升达大学/中原工学院,龙湖镇文昌路1号,景点,展览馆,113.689949,34.594009
郑州电力职业技术学院文化广场,河南,郑州,中牟县,0371,,水岸鑫城,商都大街,景点,公园/广场,113.990603,34.721753
少林寺武术馆-纪念品展厅,河南,郑州,登封市,0371,,少林寺风景区,西北15公里处的嵩山少室山下嵩山少林风景区少林寺武术馆内,景点,展览馆,112.948383,34.510603
三泉湖景区,河南,郑州,新密市,0371,69226789,新密市其他,尖山村,景点,自然风光,113.223365,34.591214
彩虹盒子,河南,郑州,郑州,0371,19139970716,经开区,明湖街道第三大街与经北一路交叉口西二百米路北,景点,展览馆,113.744591,34.724037
中岳庙,河南,郑州,登封市,0371,62850819;62745000,登封市其他,中岳街道少林大道附近,景点,历史建筑,113.074083,34.457884
嵩阳书院,河南,郑州,登封市,0371,62830518,登封市其他,太室路与少室路交叉口北50米（嵩阳景区中岳嵩山进门右转200米）,景点,历史建筑,113.033561,34.480302
