名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
红军堂,广西,桂林,兴安县,0773,,界首镇,界首镇,景点,历史建筑,110.771713,25.720774
夜游漓江,广西,桂林,阳朔县,0773,8819006,西街,阳朔码头,景点,旅行社,110.497451,24.776432
桂林乐满地主题乐园,广西,桂林,兴安县,0773,6229988,乐满地主题乐园,志玲路,景点,主题乐园,110.668144,25.581785
阳朔精华一日游,广西,桂林,桂林,0773,5603398;189****3182,北极广场,环城北二路（香格里拉酒店旁）,景点,旅行社,110.308614,25.295078
漓江阳朔杨堤九马画山竹筏一日游,广西,桂林,桂林,0773,139****4512,理工大学屏风校区,建干路12号理工大学科技园（民丰国际大酒店东面）,景点,旅行社,110.315419,25.282398
老人山,广西,桂林,兴安县,0773,,兴安县其他,华江瑶族乡,景点,自然风光,110.581393,25.777933
资源县博物馆,广西,桂林,资源县,0773,4311053,西延南路,西延南路,景点,博物馆,110.645405,26.035427
观石堂鸡血玉博物馆,广西,桂林,桂林,0773,2853666,芦笛岩/桃花江景区,芦笛岩景区停车场对面,景点,博物馆,110.272209,25.303953
刘三姐水上公园,广西,桂林,阳朔县,0773,,兴坪古镇/阳朔高铁站,留公村一段18号公里漓江下游,景点,公园/广场,110.526245,24.916956
资源丹霞地质公园,广西,桂林,资源县,0773,,资江漂流景区,桂林资江景区资江丹霞旅游码头,景点,公园/广场,110.662434,26.055904
葡萄山风景区,广西,桂林,阳朔县,0773,8706009,阳朔县其他,098县道葡萄镇委斜对面,景点,自然风光,110.380224,24.910784
桂林义洞水库,广西,桂林,平乐县,0773,,平乐县其他,源头镇义洞村,景点,自然景观,110.948483,24.391445
展卓通用航空阳朔基地,广西,桂林,阳朔县,0773,8812180,阳朔县其他,高田高速公路收费站出口处,景点,高空观景,110.45974,24.715855
深里河峡谷景区,广西,桂林,桂林,0773,5241365,临桂区,南边山乡永平村,景点,自然风光,110.284251,24.860171
桂林龙胜西江坪,广西,桂林,龙胜各族自治县,0773,,龙胜各族自治县其他,里骆村里骆林场内原始森林保护区,景点,自然风光,110.063492,25.929402
桂林龙胜革命烈士碑园,广西,桂林,龙胜各族自治县,0773,,龙胜各族自治县其他,兴龙北路附近,景点,烈士陵园,110.080794,25.850375
大江湖景区,广西,桂林,荔浦市,0773,,荔浦市,花箦镇大江湖景区,景点,自然风光,110.319433,24.616501
七里坪景区,广西,桂林,灌阳县,0773,,灌阳县其他,会仙镇,景点,自然风光,110.771263,25.245823
桂林平口水库,广西,桂林,平乐县,0773,,平乐县其他,阳安乡平口村,景点,现代建筑,110.909843,24.473745
桂林思贡峡,广西,桂林,荔浦市,0773,,荔浦市,东昌镇思贡村,景点,自然风光,110.548817,24.576667
桂林市壮乡情国际旅行社有限责任公司,广西,桂林,桂林,0773,135****8702;134****5781,桂林站,中山南路35号经贸大厦1单元16-4,景点,旅行社,110.28328,25.259239
国旅,广西,桂林,桂林,0773,2886767,中心广场/两江四湖,滨江南路18号滨江大厦,景点,旅行社,110.292403,25.270263
聚龙潭景区,广西,桂林,阳朔县,0773,8822949,十里画廊,十里画廊,景点,自然风光,110.483162,24.725098
遇龙河漂流,广西,桂林,阳朔县,0773,8771356;158****6201,遇龙河景区,099县道金龙桥码头售票处西南50米,景点,漂流,110.393809,24.816564
鲁家村,广西,桂林,桂林,0773,,芦笛岩/桃花江景区,甲山街道桃花江中段,景点,特色乡村,110.272301,25.295774
阳朔天顺国际旅行社,广西,桂林,阳朔县,0773,,西街周边/抗战路,抗战路1号,景点,旅行社,110.495857,24.772107
桂林富丘生态园,广西,桂林,灵川县,0773,157****6799,灵川县其他,老荣附近,景点,动植物园,110.416485,25.441685
桂林漓江逍遥湖,广西,桂林,灵川县,0773,6352108,灵川县其他,大圩镇上茯荔村,景点,自然风光,110.45791,25.126174
尚水街,广西,桂林,桂林,0773,,中心广场/两江四湖,正阳步行街钟楼旁,景点,步行街,110.29818,25.274998
阳朔歪歪游国际旅行社,广西,桂林,阳朔县,0773,8817689,西街周边/抗战路,荆凤南路4号,景点,旅行社,110.491832,24.767472
隘门界,广西,桂林,资源县,0773,,资源县其他,144县道北50米,景点,自然风光,110.547569,26.040853
龙胜岩门峡,广西,桂林,龙胜各族自治县,0773,7482697;137****5068,龙胜各族自治县其他,龙胜温泉旁,景点,自然景观,110.213091,25.900211
车田荷花世界,广西,桂林,阳朔县,0773,187****6113,阳朔县其他,福利镇人仔山农家饭旁,景点,更多景点/周边游,110.570097,24.811361
会仙湿地,广西,桂林,桂林,0773,5599719,临桂区,会仙镇睦洞村委毛家村,景点,自然风光,110.203496,25.093461
桂林台联国际旅行社,广西,桂林,桂林,0773,3876580,象山公园,中山中路8号桂名大厦北楼8楼,景点,旅行社,110.292038,25.268322
遇龙河景区,广西,桂林,阳朔县,0773,8883118,遇龙河景区,遇龙河景区,景点,自然风光,110.431892,24.777518
桂林罗山湖国际旅游度假区,广西,桂林,桂林,0773,7996048;4000773626,罗山湖景区,两江镇两江大道1008号,景点,更多景点/周边游,110.059265,25.242002
净瓶山,广西,桂林,全州县,0773,,全州县其他,东南部,景点,自然风光,110.997418,25.944908
漓江竹筏漂流,广西,桂林,阳朔县,0773,6916902;8703222,兴坪古镇/阳朔高铁站,漓江段兴坪马山码头,景点,漂流,110.47406,24.963278
红岩生态旅游新村,广西,桂林,恭城瑶族自治县,0773,,红岩景区,莲花镇161县道,景点,特色乡村,110.860507,24.728651
百寿风景区,广西,桂林,永福县,0773,,永福县其他,百寿镇,景点,自然风光,109.779198,25.166616
美国飞虎队桂林遗址公园,广西,桂林,桂林,0773,,花生唐,飞虎路5号,景点,公园/广场,110.160904,25.213911
青春广场,广西,桂林,桂林,0773,,七星区,金鸡路72号,景点,公园/广场,110.370281,25.284161
风行天下,广西,桂林,桂林,0773,133****9211,万达广场,骖鸾路34号水悦大楼,景点,旅行社,110.318471,25.250461
达芬奇现代艺术画廊,广西,桂林,桂林,0773,,红街商业街,南环二路北斗商区s栋1层,景点,美术馆,110.294556,25.228106
美女峰,广西,桂林,桂林,0773,150****7909,万福广场,奇峰路汇泽苑小区西南侧约180米,景点,景点/周边游,110.301647,25.222041
添雅轩画廊,广西,桂林,荔浦市,0773,7221705,荔浦县中心城区,中园路光明小区东侧约30米,景点,美术馆,110.40023,24.487961
万景竹筏漂流,广西,桂林,阳朔县,0773,,十里画廊,水厄底码头,景点,漂流,110.471054,24.742405
桂林市大正国际旅行社,广西,桂林,桂林,0773,177****3833,红街商业街,崇信路43号鸿丰景城酒店二楼,景点,旅行社,110.287237,25.243668
科苑生态自然艺术博物馆,广西,桂林,桂林,0773,8987399,七星区,x097创意大厦1层,景点,博物馆,110.339249,25.241409
潜途潜水,广西,桂林,桂林,0773,133****2299,阳桥,杉湖北路5号,景点,潜水,110.295517,25.273897
漠川乡榜上村,广西,桂林,兴安县,0773,,兴安县其他,漠川乡榜上村,景点,古村古镇,110.802969,25.453249
桂林国旅,广西,桂林,桂林,0773,2833688,阳桥,秀峰街道榕城路5号一楼,景点,旅行社,110.29529,25.274368
大西江玫瑰岩旅游度假村,广西,桂林,全州县,0773,,全州县其他,大西江镇五星村委境内龟山岭旁,景点,更多景点/周边游,110.9963,26.268373
雁园,广西,桂林,桂林,0773,3551636;137****3079,大学城,雁山街317号（桂林理工大学(雁山校区)-图书馆西约70米处）,景点,更多景点/周边游,110.299294,25.063097
桂玉殿,广西,桂林,桂林,0773,180****9206;180****2593,红街商业街,桥奇石市场16栋,景点,宗教,110.310579,25.232279
神相吉祥宝殿,广西,桂林,恭城瑶族自治县,0773,138****4112,恭城县区,兴隆街恭城瑶族自治县人民医院西侧约60米,景点,人文古迹,110.832077,24.834084
港中旅,广西,桂林,桂林,0773,2826810,中心广场/两江四湖,信义路67号信义菜市旁,景点,旅行社,110.287054,25.281417
金石矿物,广西,桂林,桂林,0773,136****3789,红街商业街,环城南二路桂林市净瓶山桥奇石市场,景点,博物馆,110.311759,25.233272
崇华中医街,广西,桂林,桂林,0773,5592487,临桂区,中隐西路1号信和信桂林健康智慧产业园内,景点,步行街,110.238989,25.288256
乐满地曼陀罗园,广西,桂林,兴安县,0773,,乐满地主题乐园,志玲路乐满地主题乐园,景点,更多景点/周边游,110.676497,25.584377
东西巷,广西,桂林,桂林,0773,2886666;2837969,中心广场/两江四湖,正阳路与解放东路交叉口东100米,景点,步行街,110.299789,25.278679
滨江路滨水生态广场,广西,桂林,桂林,0773,,中心广场/两江四湖,王府花园(东华路)滨江路,景点,广场,110.302048,25.278879
一院两馆,广西,桂林,桂林,0773,,花生唐,中心公园西北侧,景点,展览馆,110.165887,25.244478
爱莲荷花园,广西,桂林,灵川县,0773,139****1678,灵川县其他,江头洲(,景点,植物园,110.273308,25.528515
羊角山,广西,桂林,阳朔县,0773,,阳朔县其他,福利镇,景点,自然风光,110.561808,24.825201
雉山,广西,桂林,桂林,0773,,桂林站,南门街道上海路东端,景点,自然风光,110.29091,25.259099
智慧谷,广西,桂林,桂林,0773,8288809,芦笛岩/桃花江景区,清秀路与芦笛路交叉口北50米,景点,创意园区,110.286079,25.300253
三祺澜湖国际展示中心,广西,桂林,桂林,0773,,联达商业广场,大摩联达广场一楼右侧小木屋（必胜客旁）,景点,展览馆,110.279884,25.254251
桂林市海外旅游总公司,广西,桂林,桂林,0773,2322244,高铁北站,金河路桂林市叠彩商贸城(华城新贵东北)西侧约230米,景点,旅行社,110.302402,25.330993
阳朔燕莎航空运动营地,广西,桂林,阳朔县,0773,8885253,阳朔县其他,行政中心一区（山水大道辅路旁）,景点,高空观景,110.511193,24.739872
上改州古墓群,广西,桂林,全州县,0773,,全州县其他,湘江附近,景点,人文古迹,111.16988,26.01717
吴展将军纪念园,广西,桂林,恭城瑶族自治县,0773,,红岩景区,莲花镇080村道红岩景区北450米,景点,纪念馆,110.865067,24.734227
天禄洞藏,广西,桂林,桂林,0773,189****5089,北极广场,芦笛路南二巷与芦笛路交叉口西南200米,景点,更多景点/周边游,110.294075,25.294825
翠屏五指山,广西,桂林,阳朔县,0773,187****7687;139****1302,阳朔县其他,翠屏村,景点,自然风光,110.373787,24.887529
八桂画院创作室,广西,桂林,阳朔县,0773,,西街,县前街3号徐悲鸿故居内,景点,美术馆,110.496689,24.778082
阳朔县福利镇初级中学,广西,桂林,阳朔县,0773,,阳朔县其他,071乡道旁边,景点,科技馆,110.562235,24.779344
山水甲天下,广西,桂林,阳朔县,0773,,十里画廊,穿岩村大榕树景区内,景点,更多景点/周边游,110.485748,24.732052
七彩阳光幼儿园,广西,桂林,桂林,0773,131****8689,临桂区中心城区,世纪东路9号东南方向80米,景点,美术馆,110.204828,25.246274
晓石鸡血玉艺术馆,广西,桂林,桂林,0773,,红街商业街,环城南二路广西壮族自治区桂林公路管理局,景点,美术馆,110.310396,25.23256
心舍国艺书画馆,广西,桂林,桂林,0773,,七星公园,六合路花桥网吧东门（七星景区附近）,景点,美术馆,110.307289,25.27586
碑拓室,广西,桂林,阳朔县,0773,,西街周边/抗战路,内碧莲峰东麓阳朔文化古迹山水园内,景点,景点/周边游,110.49827,24.77383
桂林茶文化街,广西,桂林,桂林,0773,8288482,广西师大/三里店广场,朝阳路19号附近,景点,步行街,110.328102,25.267694
观古楼艺术馆,广西,桂林,桂林,0773,,理工大学屏风校区,环城北二路与东城路交叉口南20米,景点,美术馆,110.312693,25.291182
海盗船摄影,广西,桂林,兴安县,0773,,乐满地主题乐园,372乡道与202省道交叉口西北500米,景点,游乐场,110.677187,25.584016
阳朔直升机空中游览,广西,桂林,阳朔县,0773,6916699,十里画廊,高田高速公路收费站出口处,景点,更多景点/周边游,110.45974,24.715855
灵川步行街,广西,桂林,灵川县,0773,2588999,西环路,灵北路6号二期2栋,景点,步行街,110.32579,25.414181
宁铁国旅,广西,桂林,桂林,0773,,高铁北站,金河路与盈丰路交叉路口往西南约100米（桂林北站）,景点,旅行社,110.302152,25.329568
漓江源大峡谷,广西,桂林,兴安县,0773,6090526;6098601,猫儿山景区,华江乡134县道高寨村,景点,自然风光,110.452306,25.863702
漓江盛景号游船竹江码头,广西,桂林,桂林,0773,,雁山区,091县道尽头游客中心东侧,景点,城市观光,110.432449,25.127218
桂林虹桥旅行社,广西,桂林,桂林,0773,130****8858,中心广场/两江四湖,解放东路正阳门商场1-5,景点,旅行社,110.299638,25.277618
漓江四星游船,广西,桂林,桂林,0773,2825502,雁山区,091县道东首,景点,城市观光,110.433678,25.127615
港中旅,广西,桂林,桂林,0773,2806888,西城路步行街,南环路13-2号,景点,旅行社,110.289897,25.270842
迎梦园游乐场,广西,桂林,荔浦市,0773,,滨江路,中园南路与沙园路交叉口西150米,景点,游乐场,110.398868,24.488513
金佛顶,广西,桂林,龙胜各族自治县,0773,7583188,龙胜各族自治县其他,龙脊梯田景区内,景点,自然景观,110.154617,25.812901
时代天悦熙街,广西,桂林,桂林,0773,130****1952,会展中心/甲天下广场,漓江路20号原桂林观光酒店正南方向10,景点,步行街,110.311524,25.258815
桂林兴坪漓江,广西,桂林,阳朔县,0773,2580092,兴坪古镇/阳朔高铁站,新榕街与新街交叉口南140米,景点,自然风光,110.531693,24.915739
春夏秋冬旅行社,广西,桂林,阳朔县,0773,137****9869,西街周边/抗战路,玉溪路与兰花路交叉口西140米,景点,旅行社,110.482087,24.770197
侗情水庄,广西,桂林,桂林,0773,186****6922;181****9716,象山区,象塘路331号,景点,更多景点/周边游,110.289825,25.144602
廻龙寺,广西,桂林,兴安县,0773,,猫儿山景区,华江乡高寨村,景点,宗教,110.486038,25.85433
望情谷景区,广西,桂林,桂林,0773,,临桂区,宛田瑶族乡165县道东50米,景点,自然风光,110.050423,25.536184
香草森林,广西,桂林,阳朔县,0773,137****3354,遇龙河景区,高田镇矮山门村,景点,特色乡村,110.454293,24.755776
精彩国际旅行社有限责任公司,广西,桂林,桂林,0773,2581229,阳桥,中山中路23号,景点,旅行社,110.29613,25.269971
贤雅居,广西,桂林,龙胜各族自治县,0773,152****9098,龙胜各族自治县其他,552乡道321国道路口附近龙脊梯田风景名胜区龙脊大瑶寨梯田观景区内,景点,人文古迹,110.154455,25.810105
碧莲幽境,广西,桂林,阳朔县,0773,,西街周边/抗战路,蟠桃路阳朔碧莲江景大酒店,景点,更多景点/周边游,110.498232,24.773757
第5季旅游,广西,桂林,桂林,0773,2880118,福旺城广场,鲁山路18号,景点,旅行社,110.220685,25.259585
桂林花海,广西,桂林,桂林,0773,139****2337;134****6008,临桂区,诚桂村委马鞍山大地坪,景点,植物园,110.317841,25.013441
李宗仁官邸,广西,桂林,桂林,0773,,阳桥,象山街道文明路4号,景点,人文古迹,110.293755,25.271633
鼎翔国际旅行社,广西,桂林,桂林,0773,152****7066,桂林站,南门街道苗圃路28-16号,景点,旅行社,110.277593,25.259793
鼎翔国旅,广西,桂林,桂林,0773,133****5020,西城路步行街,中山中路5号冠泰酒店一楼门面,景点,旅行社,110.289945,25.268495
漓江国际旅行社,广西,桂林,桂林,0773,3843777,桂林站,建安路8号,景点,旅行社,110.289104,25.255334
桂林阳朔国旅自由行,广西,桂林,桂林,0773,8999129,北极广场,翊武路17号（工商局）,景点,旅行社,110.295799,25.293855
希宇欢乐城,广西,桂林,灵川县,0773,6865889,西环路,灵钢路1号（原钢厂旧址),景点,游乐场,110.335649,25.406205
愚自乐园艺术园,广西,桂林,桂林,0773,,融创,愚自乐园内（东北角）,景点,美术馆,110.341955,25.050395
愚自乐园,广西,桂林,桂林,0773,2255000,融创,大埠乡026乡道小山,景点,更多景点/周边游,110.337795,25.047869
遇龙堡,广西,桂林,阳朔县,0773,,遇龙河景区,白沙镇西部2公里处,景点,自然风光,110.404034,24.809244
大面山,广西,桂林,阳朔县,0773,,兴坪古镇/阳朔高铁站,大河背村,景点,自然风光,110.497025,24.905362
遇龙庄景区,广西,桂林,阳朔县,0773,181****8855,遇龙河景区,金龙桥东100米,景点,更多景点/周边游,110.394775,24.816977
人民会堂,广西,桂林,阳朔县,0773,,西街,宝泉巷26号党校内,景点,景点/周边游,110.488899,24.778839
状元廊,广西,桂林,桂林,0773,,中心广场/两江四湖,江南巷2号2单元1楼2室,景点,人文古迹,110.301102,25.278784
骏鹏乌木艺术,广西,桂林,桂林,0773,,万福广场,瓦窑路2号西北90米,景点,美术馆,110.299385,25.224675
风雨桥饮食店,广西,桂林,龙胜各族自治县,0773,150****9189,龙胜各族自治县中心城区,龙脊街,景点,自然风光,110.067986,25.728094
桂林八荒锦绣美术馆,广西,桂林,桂林,0773,,理工大学屏风校区,临江路201号,景点,美术馆,110.307571,25.28661
仙家温泉水上乐园,广西,桂林,平乐县,0773,7781788,平乐县其他,仙家村（源头镇高龙村内）,景点,水上乐园,110.970932,24.42145
漓江城市段游船,广西,桂林,桂林,0773,153****8833,象山公园,解放桥码头,景点,城市观光,110.29834,25.271435
忘忧谷,广西,桂林,桂林,0773,181****2709,七星区,朝阳路国家高新区信息产业园寨山脚村123号,景点,景点/周边游,110.344106,25.266755
风雨桥果蔬店,广西,桂林,龙胜各族自治县,0773,,东园路,龙脊街,景点,景点/周边游,110.00766,25.791862
乌布小镇,广西,桂林,阳朔县,0773,150****2372,西街周边/抗战路,荆凤南路3号,景点,现代小镇,110.490625,24.764162
桂林三花酒文化博物馆,广西,桂林,桂林,0773,,阳桥,正阳步行街漓江大瀑布饭店东侧,景点,博物馆,110.297014,25.273145
桂林市九龙国际旅行社有限公司,广西,桂林,桂林,0773,,西城路步行街,中山中路13号金马大厦1单元1002室,景点,旅行社,110.291378,25.272317
人口思想雕塑,广西,桂林,阳朔县,0773,,西街,叠翠路阳朔公园园林青藤酒店,景点,景点/周边游,110.491147,24.775321
阳朔久盛国际旅行社有限责任公司乐悠悠营业部,广西,桂林,阳朔县,0773,,西街周边/抗战路,G321（城西路）,景点,旅行社,110.477744,24.779307
阳朔山水交通投资运营有限公司旅游服务咨询中心候车厅,广西,桂林,阳朔县,0773,,西街,蟠桃路与碧莲巷交叉口西100米,景点,旅行社,110.485772,24.774482
川江,广西,桂林,兴安县,0773,,兴安县其他,溶江镇司门街,景点,自然景观,110.462843,25.644113
桂林园博园-贺州园,广西,桂林,桂林,0773,,大学城,雁山街389号,景点,公园/广场,110.316378,25.063308
桂林桑江国际旅行社有限公司,广西,桂林,龙胜各族自治县,0773,,龙胜各族自治县中心城区,321国道与839乡道交叉口北150米,景点,旅行社,110.072279,25.731476
广西平安国际旅行社有限公司,广西,桂林,平乐县,0773,,平乐县中心城区,平乐镇新安街滨江道172号,景点,旅行社,110.662081,24.621071
清风村,广西,桂林,桂林,0773,,北极广场,大河乡,景点,古村古镇,110.306267,25.304607
龙脊梯田风景名胜区-游客中心,广西,桂林,龙胜各族自治县,0773,,龙胜各族自治县中心城区,552乡道321国道路口附近龙脊梯田风景名胜区内（西南角）,景点,公园/广场,110.072259,25.724679
阳朔县百里新村,广西,桂林,阳朔县,0773,,西街周边/神山路,神山路,景点,古村古镇,110.490291,24.786358
人人国旅,广西,桂林,桂林,0773,,桂林站,东安街172号东安商业楼8楼,景点,旅行社,110.274004,25.268274
丹桂大酒店会议室,广西,桂林,桂林,0773,3834300,桂林站,中山南路77号丹桂大酒店东楼2楼,景点,景点/周边游,110.28681,25.268097
阳朔天籁·蝴蝶泉-游客中心,广西,桂林,阳朔县,0773,8811466,十里画廊,321国道,景点,更多景点/周边游,110.496741,24.739781
广西国旅桂林分社台湾游龙胜报名处,广西,桂林,龙胜各族自治县,0773,,庆新路,滨江大道与569乡道交叉口东北60米,景点,旅行社,110.013118,25.802058
前坊村,广西,桂林,灵川县,0773,,灵川县其他,潮田乡,景点,古村古镇,110.562317,25.226278
时尚风情街,广西,桂林,桂林,0773,,中心广场/两江四湖,东西巷负1楼,景点,观光街区,110.299144,25.27821
漓江冠岩风景区-青云梯花园,广西,桂林,桂林,0773,,雁山区,草坪回族自治乡漓江景区漓江冠岩景区内,景点,公园/广场,110.458871,25.049771
枫林画廊,广西,桂林,灵川县,0773,,灵川县其他,古龙村漓江古东景区内,景点,美术馆,110.459104,25.101057
聚英馆,广西,桂林,桂林,0773,,雁山区,漓江景区漓江冠岩景区内,景点,景点/周边游,110.458725,25.051422
喜雅国旅,广西,桂林,桂林,0773,,桂林站,翠竹路北巷兴进曦镇3栋国通快递旁边,景点,旅行社,110.275205,25.266265
阳朔佳景营业部,广西,桂林,阳朔县,0773,8815598,西街,县前街22号,景点,旅行社,110.496446,24.777405
桂林国际会展中心C区,广西,桂林,桂林,0773,,会展中心/甲天下广场,漓江路22号,景点,展览馆,110.30822,25.262688
桂林市金悦假期旅游有限公司,广西,桂林,桂林,0773,,广西师大/三里店广场,七星路32号1栋6-4号,景点,旅行社,110.320391,25.25979
古东花溪,广西,桂林,桂林,0773,,雁山区,古龙村漓江古东景区内,景点,更多景点/周边游,110.456705,25.103205
平安村旅游服务中心,广西,桂林,龙胜各族自治县,0773,7582881,龙胜各族自治县中心城区,平安村1号平安壮族梯田观景区内,景点,公园/广场,110.129307,25.751784
桂林乐满地主题公园-欧洲区,广西,桂林,兴安县,0773,,乐满地主题乐园,兴安镇志玲路桂林乐满地主题乐园内,景点,游乐场,110.676023,25.58328
樴江楼,广西,桂林,阳朔县,0773,,西街,滨江路25号望江楼客栈内（府前巷与滨江路交叉口南行50米）,景点,历史建筑,110.497002,24.777493
古镇千年历史文化展示厅,广西,桂林,阳朔县,0773,,兴坪古镇/阳朔高铁站,兴坪码头附近兴坪古镇内,景点,展览馆,110.528099,24.916788
游客休息中心,广西,桂林,龙胜各族自治县,0773,,龙胜各族自治县中心城区,平安村1号平安壮族梯田观景区内平安壮族梯田观景区,景点,公园/广场,110.130259,25.752389
桂林嘉途国际旅行社有限公司,广西,桂林,桂林,0773,7599151,万达广场,穿山东路41号彰泰天街V国际中心A座1104室,景点,旅行社,110.317015,25.244125
漓江古东景区-游客中心,广西,桂林,灵川县,0773,,灵川县其他,古龙村漓江古东景区内（西侧）,景点,更多景点/周边游,110.455099,25.108289
桂林市彩虹国际旅行社荔浦营业厅,广西,桂林,荔浦市,0773,7219218,滨江路,中园路220号,景点,旅行社,110.400126,24.488126
广西科举文化陈列馆,广西,桂林,桂林,0773,,中心广场/两江四湖,王城路1号靖江王城,景点,陈列馆,110.299768,25.284038
广汇朝街,广西,桂林,桂林,0773,3618888,芦笛岩/桃花江景区,芦笛路53号5栋附近,景点,观光街区,110.285126,25.29845
灌阳新圩阻击战陈列馆,广西,桂林,灌阳县,0773,,灌阳县其他,201省道东50米,景点,陈列馆,111.137703,25.547838
桂林中国国际旅行社有限责任公司,广西,桂林,桂林,0773,2886395,福旺城广场,鲁山路18号桂林福达集团有限公司大楼一楼,景点,旅行社,110.220799,25.259569
龙王宝座,广西,桂林,阳朔县,0773,,十里画廊,城南荔公路附近聚龙潭奇石景区内,景点,人文古迹,110.482826,24.724346
辉煌国旅,广西,桂林,恭城瑶族自治县,0773,8191291;150****2786,恭城瑶族自治县其他,茶东路205号西南方向30米,景点,旅行社,110.844884,24.837784
龙脊七星伴月留念,广西,桂林,龙胜各族自治县,0773,,龙胜各族自治县中心城区,平安村1号平安壮族梯田观景区内,景点,更多景点/周边游,110.122581,25.755429
桂林龙胜假日国际旅行社有限责任公司,广西,桂林,龙胜各族自治县,0773,,东园路,古龙街15号附近,景点,旅行社,110.010857,25.796919
桂林独秀国旅,广西,桂林,阳朔县,0773,189****3627,西街周边/抗战路,阳朔镇抗战路24号,景点,旅行社,110.496429,24.769909
龙胜龙脊壮族生态博物馆民族文化传习中心,广西,桂林,龙胜各族自治县,0773,,龙胜各族自治县中心城区,552乡道321国道路口附近龙脊梯田风景名胜区龙脊古壮寨梯田观景区内,景点,博物馆,110.113987,25.744057
小丑鱼潜水,广西,桂林,桂林,0773,,阳桥,榕城路与杉湖北路交叉口北100米,景点,潜水,110.295525,25.273882
桂林园博园-北海园,广西,桂林,桂林,0773,,大学城,雁山街389号,景点,植物园,110.317481,25.065201
国防教育陈列馆,广西,桂林,桂林,0773,,万福广场,万福路18号华夏艺术大观园,景点,展览馆,110.281134,25.211904
民族之光,广西,桂林,阳朔县,0773,,西街,蟠桃路150号阳朔公园内,景点,更多景点/周边游,110.490191,24.776091
思艺堂艺术馆,广西,桂林,桂林,0773,,万福广场,相人山路平山农资市场东侧约80米,景点,美术馆,110.284415,25.220425
皇宫御伞,广西,桂林,阳朔县,0773,,十里画廊,月亮山景区高田镇历村(阳朔至十里画廊约5公里处月亮山对面)金水岩景区内,景点,景点/周边游,110.482261,24.721073
土人部落,广西,桂林,阳朔县,0773,,十里画廊,叠翠路(阳朔公园大门旁)游客集散中心旅游部图腾古道景区内,景点,更多景点/周边游,110.493153,24.749493
小天才创意园,广西,桂林,桂林,0773,,桂林站,东安街南二巷6号附近,景点,创意园区,110.275129,25.267055
森特少儿艺术馆,广西,桂林,桂林,0773,,万达广场,骖鸾路33号盛景中心,景点,美术馆,110.319482,25.2487
归义县旧址,广西,桂林,阳朔县,0773,,遇龙河景区,旧县村113号,景点,古代遗迹,110.430358,24.784062
大源林场,广西,桂林,阳朔县,0773,8704332,兴坪古镇/阳朔高铁站,兴坪镇大源林场,景点,公园/广场,110.586286,24.949976
黎氏宗祠,广西,桂林,阳朔县,0773,,遇龙河景区,027村道老根农家饭店附近,景点,人文古迹,110.431897,24.785717
桂林千古情,广西,桂林,阳朔县,0773,8880777,遇龙河景区,阳朔镇千古情大道,景点,旅游项目/观光项目,110.468071,24.770627
千家洞文旅度假区,广西,桂林,灌阳县,0773,4060606,灌阳县其他,灌阳镇苏东路6号,景点,自然风光,111.127813,25.549541
全州石塘镇石脚盆天坑群,广西,桂林,全州县,0773,,全州县其他,石塘镇石脚盆村,景点,人文古迹,111.057576,25.669626
迪塘古民居,广西,桂林,灵川县,0773,,灵川县其他,灵田镇,景点,更多景点/周边游,110.447141,25.399001
矮山村,广西,桂林,阳朔县,0773,,阳朔县其他,阳朔镇,景点,特色乡村,110.518542,24.740392
韭菜岭,广西,桂林,全州县,0773,,全州县其他,韭菜岭村,景点,自然风光,111.139945,25.790255
桂花街,广西,桂林,阳朔县,0773,,益田西街,阳朔镇,景点,步行街,110.492122,24.775062
根号三艺术空间,广西,桂林,桂林,0773,,临桂区中心城区,金水路95号根号,景点,美术馆,110.220138,25.252788
桂林芦笛岩鸡血玉文化艺术中心,广西,桂林,桂林,0773,,芦笛岩/桃花江景区,芦笛景区鸿运门南90米,景点,美术馆,110.272598,25.303928
玫瑰岩,广西,桂林,全州县,0773,,全州县其他,全大线,景点,自然景观,110.996242,26.268916
冰雪飞飞,广西,桂林,兴安县,0773,,乐满地主题乐园,志玲路桂林乐满地主题乐园欢乐中国城内,景点,游乐场,110.676704,25.58153
渊明山庄,广西,桂林,阳朔县,0773,,阳朔县其他,遇龙河桃花源景区东侧,景点,更多景点/周边游,110.391985,24.863305
桂林万宜旅游服务部,广西,桂林,桂林,0773,156****3688,七星区,冷家村东面岭牙山旁,景点,旅行社,110.338765,25.255485
澳青旅行社,广西,桂林,桂林,0773,183****5053,福旺城广场,金水路222号,景点,旅行社,110.223062,25.256982
古榕情缘,广西,桂林,桂林,0773,,西山公园,桃花江路1号(近西山路)刘三姐大观园内,景点,景点/周边游,110.270113,25.279632
彰泰集团,广西,桂林,兴安县,0773,6105996,志玲路,双灵路银杏广场南城百货一楼,景点,展览馆,110.676132,25.597689
桃花岩,广西,桂林,灵川县,0773,189****3458,灵川县其他,定江镇莲花村委甲宅村,景点,自然风光,110.239068,25.30718
靖江王府,广西,桂林,桂林,0773,,中心广场/两江四湖,中华路20号近,景点,历史建筑,110.298902,25.280459
藏经阁,广西,桂林,阳朔县,0773,,十里画廊,321国道十里画廊鉴山寺内,景点,人文古迹,110.488024,24.729344
